Year,Rank,Title
1999,1,Star Wars: Episode I - The Phantom Menace
1999,1,Star Wars: Episode I - The Phantom Menace
1999,2,The Sixth Sense
1999,2,The Sixth Sense
1999,3,Austin Powers: The Spy Who Shagged Me
1999,3,Austin Powers: The Spy Who Shagged Me
1999,4,Toy Story 2
1999,4,Toy Story 2
1999,5,The Matrix
1999,5,The Matrix
1999,6,Tarzan
1999,6,Tarzan
1999,7,Big Daddy
1999,7,Big Daddy
1999,8,The Mummy
1999,8,The Mummy
1999,9,Runaway Bride
1999,9,Runaway Bride
1999,10,The Blair Witch Project
1999,10,The Blair Witch Project
1999,11,Notting Hill
1999,11,Notting Hill
1999,12,The World Is Not Enough
1999,12,The World Is Not Enough
1999,13,Double Jeopardy
1999,13,Double Jeopardy
1999,14,Wild Wild West
1999,14,Wild Wild West
1999,15,Analyze This
1999,15,Analyze This
1999,16,The General's Daughter
1999,16,The General's Daughter
1999,17,American Pie
1999,17,American Pie
1999,18,Inspector Gadget
1999,18,Inspector Gadget
1999,19,Shakespeare in Love
1999,19,Shakespeare in Love
1999,20,Sleepy Hollow
1999,20,Sleepy Hollow
1999,21,The Haunting
1999,21,The Haunting
1999,22,Patch Adams
1999,22,Patch Adams
1999,23,Entrapment
1999,23,Entrapment
1999,24,Pokémon: The First Movie - Mewtwo Strikes Back
1999,24,Pokémon: The First Movie - Mewtwo Strikes Back
1999,25,Payback
1999,25,Payback
1999,26,Deep Blue Sea
1999,26,Deep Blue Sea
1999,27,American Beauty
1999,27,American Beauty
1999,28,The Thomas Crown Affair
1999,28,The Thomas Crown Affair
1999,29,Stuart Little
1999,29,Stuart Little
1999,30,Blue Streak
1999,30,Blue Streak
1999,31,The Green Mile
1999,31,The Green Mile
1999,32,Bowfinger
1999,32,Bowfinger
1999,33,Life
1999,33,Life
1999,34,The Bone Collector
1999,34,The Bone Collector
1999,35,She's All That
1999,35,She's All That
1999,36,End of Days
1999,36,End of Days
1999,37,Three Kings
1999,37,Three Kings
1999,38,A Civil Action
1999,38,A Civil Action
1999,39,Stepmom
1999,39,Stepmom
1999,40,Eyes Wide Shut
1999,40,Eyes Wide Shut
1999,41,Never Been Kissed
1999,41,Never Been Kissed
1999,42,Forces of Nature
1999,42,Forces of Nature
1999,43,Varsity Blues
1999,43,Varsity Blues
1999,44,Message in a Bottle
1999,44,Message in a Bottle
1999,45,You've Got Mail
1999,45,You've Got Mail
1999,46,"South Park: Bigger, Longer & Uncut"
1999,46,"South Park: Bigger, Longer & Uncut"
1999,47,Stigmata
1999,47,Stigmata
1999,48,Life Is Beautiful
1999,48,Life Is Beautiful
1999,49,The Prince of Egypt
1999,49,The Prince of Egypt
1999,50,Deuce Bigalow: Male Gigolo
1999,50,Deuce Bigalow: Male Gigolo
1999,51,House on Haunted Hill
1999,51,House on Haunted Hill
1999,52,Cruel Intentions
1999,52,Cruel Intentions
1999,53,10 Things I Hate About You
1999,53,10 Things I Hate About You
1999,54,My Favorite Martian
1999,54,My Favorite Martian
1999,55,8MM
1999,55,8MM
1999,56,Fight Club
1999,56,Fight Club
1999,57,Any Given Sunday
1999,57,Any Given Sunday
1999,58,The Thin Red Line
1999,58,The Thin Red Line
1999,59,A Bug's Life
1999,59,A Bug's Life
1999,60,For Love of the Game
1999,60,For Love of the Game
1999,61,Instinct
1999,61,Instinct
1999,62,Mickey Blue Eyes
1999,62,Mickey Blue Eyes
1999,63,The Best Man
1999,63,The Best Man
1999,64,Bicentennial Man
1999,64,Bicentennial Man
1999,65,The 13th Warrior
1999,65,The 13th Warrior
1999,66,October Sky
1999,66,October Sky
1999,67,Lake Placid
1999,67,Lake Placid
1999,68,Random Hearts
1999,68,Random Hearts
1999,69,Mighty Joe Young
1999,69,Mighty Joe Young
1999,70,Superstar
1999,70,Superstar
1999,71,Mystery Men
1999,71,Mystery Men
1999,72,The Talented Mr. Ripley
1999,72,The Talented Mr. Ripley
1999,73,Dogma
1999,73,Dogma
1999,74,The Out-of-Towners
1999,74,The Out-of-Towners
1999,75,The Other Sister
1999,75,The Other Sister
1999,76,Baby Geniuses
1999,76,Baby Geniuses
1999,77,The Story of Us
1999,77,The Story of Us
1999,78,Blast from the Past
1999,78,Blast from the Past
1999,79,The Insider
1999,79,The Insider
1999,80,Saving Private Ryan
1999,80,Saving Private Ryan
2000,1,How the Grinch Stole Christmas
2000,1,How the Grinch Stole Christmas
2000,2,Mission: Impossible II
2000,2,Mission: Impossible II
2000,3,Gladiator
2000,3,Gladiator
2000,4,The Perfect Storm
2000,4,The Perfect Storm
2000,5,Meet the Parents
2000,5,Meet the Parents
2000,6,X-Men
2000,6,X-Men
2000,7,Scary Movie
2000,7,Scary Movie
2000,8,What Lies Beneath
2000,8,What Lies Beneath
2000,9,Dinosaur
2000,9,Dinosaur
2000,10,Erin Brockovich
2000,10,Erin Brockovich
2000,11,Nutty Professor II: The Klumps
2000,11,Nutty Professor II: The Klumps
2000,12,Charlie's Angels
2000,12,Charlie's Angels
2000,13,Big Momma's House
2000,13,Big Momma's House
2000,14,Remember the Titans
2000,14,Remember the Titans
2000,15,The Patriot
2000,15,The Patriot
2000,16,What Women Want
2000,16,What Women Want
2000,17,Chicken Run
2000,17,Chicken Run
2000,18,Gone in 60 Seconds
2000,18,Gone in 60 Seconds
2000,19,Cast Away
2000,19,Cast Away
2000,20,"Me, Myself & Irene"
2000,20,"Me, Myself & Irene"
2000,21,Space Cowboys
2000,21,Space Cowboys
2000,22,Scream 3
2000,22,Scream 3
2000,23,Unbreakable
2000,23,Unbreakable
2000,24,U-571
2000,24,U-571
2000,25,Hollow Man
2000,25,Hollow Man
2000,27,Shaft
2000,27,Shaft
2000,29,The Kid
2000,29,The Kid
2000,30,Rugrats in Paris: The Movie
2000,30,Rugrats in Paris: The Movie
2000,31,Road Trip
2000,31,Road Trip
2000,32,Bring It On
2000,32,Bring It On
2000,33,Rules of Engagement
2000,33,Rules of Engagement
2000,34,The Cell
2000,34,The Cell
2000,35,Mission to Mars
2000,35,Mission to Mars
2000,36,Coyote Ugly
2000,36,Coyote Ugly
2000,37,Snow Day
2000,37,Snow Day
2000,40,Next Friday
2000,40,Next Friday
2000,41,The Whole Nine Yards
2000,41,The Whole Nine Yards
2000,42,Shanghai Noon
2000,42,Shanghai Noon
2000,43,Romeo Must Die
2000,43,Romeo Must Die
2000,44,102 Dalmatians
2000,44,102 Dalmatians
2000,46,Final Destination
2000,46,Final Destination
2000,49,The Road to El Dorado
2000,49,The Road to El Dorado
2000,51,Vertical Limit
2000,51,Vertical Limit
2000,52,Men of Honor
2000,52,Men of Honor
2000,54,The Tigger Movie
2000,54,The Tigger Movie
2000,55,Frequency
2000,55,Frequency
2000,56,The Replacements
2000,56,The Replacements
2000,57,Pokémon the Movie 2000
2000,57,Pokémon the Movie 2000
2000,58,Miss Congeniality
2000,58,Miss Congeniality
2000,60,The Beach
2000,60,The Beach
2000,62,Pitch Black
2000,62,Pitch Black
2000,63,The Emperor's New Groove
2000,63,The Emperor's New Groove
2000,64,The Family Man
2000,64,The Family Man
2000,65,Little Nicky
2000,65,Little Nicky
2000,66,The Original Kings of Comedy
2000,66,The Original Kings of Comedy
2000,67,Autumn in New York
2000,67,Autumn in New York
2000,68,Bedazzled
2000,68,Bedazzled
2000,69,28 Days
2000,69,28 Days
2000,70,Keeping the Faith
2000,70,Keeping the Faith
2000,71,Bounce
2000,71,Bounce
2000,72,Hanging Up
2000,72,Hanging Up
2000,73,The Flintstones in Viva Rock Vegas
2000,73,The Flintstones in Viva Rock Vegas
2000,74,The Skulls
2000,74,The Skulls
2000,76,The 6th Day
2000,76,The 6th Day
2000,77,My Dog Skip
2000,77,My Dog Skip
2000,78,Where the Heart Is
2000,78,Where the Heart Is
2000,79,"Dude, Where's My Car?"
2000,79,"Dude, Where's My Car?"
2000,80,Pay It Forward
2000,80,Pay It Forward
2001,1,Harry Potter and the Sorcerer's Stone
2001,1,Harry Potter and the Sorcerer's Stone
2001,2,Shrek
2001,2,Shrek
2001,3,"Monsters, Inc."
2001,3,"Monsters, Inc."
2001,4,Rush Hour 2
2001,4,Rush Hour 2
2001,5,The Mummy Returns
2001,5,The Mummy Returns
2001,6,Pearl Harbor
2001,6,Pearl Harbor
2001,7,Jurassic Park III
2001,7,Jurassic Park III
2001,8,Planet of the Apes
2001,8,Planet of the Apes
2001,9,Hannibal
2001,9,Hannibal
2001,10,The Lord of the Rings: The Fellowship of the Ring
2001,10,The Lord of the Rings: The Fellowship of the Ring
2001,11,American Pie 2
2001,11,American Pie 2
2001,12,The Fast and the Furious
2001,12,The Fast and the Furious
2001,13,Ocean's Eleven
2001,13,Ocean's Eleven
2001,14,Lara Croft: Tomb Raider
2001,14,Lara Croft: Tomb Raider
2001,18,Dr. Dolittle 2
2001,18,Dr. Dolittle 2
2001,19,Spy Kids
2001,19,Spy Kids
2001,20,The Princess Diaries
2001,20,The Princess Diaries
2001,21,The Others
2001,21,The Others
2001,22,Legally Blonde
2001,22,Legally Blonde
2001,23,America's Sweethearts
2001,23,America's Sweethearts
2001,24,Cats & Dogs
2001,24,Cats & Dogs
2001,25,Save the Last Dance
2001,25,Save the Last Dance
2001,26,Atlantis: The Lost Empire
2001,26,Atlantis: The Lost Empire
2001,27,A.I. Artificial Intelligence
2001,27,A.I. Artificial Intelligence
2001,28,Training Day
2001,28,Training Day
2001,29,Along Came a Spider
2001,29,Along Came a Spider
2001,31,Bridget Jones's Diary
2001,31,Bridget Jones's Diary
2001,32,Scary Movie 2
2001,32,Scary Movie 2
2001,33,The Score
2001,33,The Score
2001,34,Swordfish
2001,34,Swordfish
2001,35,Vanilla Sky
2001,35,Vanilla Sky
2001,36,Shallow Hal
2001,36,Shallow Hal
2001,38,The Mexican
2001,38,The Mexican
2001,40,Down to Earth
2001,40,Down to Earth
2001,41,Spy Game
2001,41,Spy Game
2001,42,The Wedding Planner
2001,42,The Wedding Planner
2001,43,The Animal
2001,43,The Animal
2001,44,Moulin Rouge!
2001,44,Moulin Rouge!
2001,45,Rat Race
2001,45,Rat Race
2001,46,A Knight's Tale
2001,46,A Knight's Tale
2001,47,Don't Say a Word
2001,47,Don't Say a Word
2001,48,Blow
2001,48,Blow
2001,49,Exit Wounds
2001,49,Exit Wounds
2001,50,Enemy at the Gates
2001,50,Enemy at the Gates
2001,51,K-PAX
2001,51,K-PAX
2001,52,Behind Enemy Lines
2001,52,Behind Enemy Lines
2001,53,Serendipity
2001,53,Serendipity
2001,55,Jimmy Neutron: Boy Genius
2001,55,Jimmy Neutron: Boy Genius
2001,56,Zoolander
2001,56,Zoolander
2001,57,Domestic Disturbance
2001,57,Domestic Disturbance
2001,59,The One
2001,59,The One
2001,60,Thir13en Ghosts
2001,60,Thir13en Ghosts
2001,61,Bandits
2001,61,Bandits
2001,62,Heartbreakers
2001,62,Heartbreakers
2001,63,Hardball
2001,63,Hardball
2001,64,Evolution
2001,64,Evolution
2001,65,Jeepers Creepers
2001,65,Jeepers Creepers
2001,67,Kiss of the Dragon
2001,67,Kiss of the Dragon
2001,68,Recess: School's Out
2001,68,Recess: School's Out
2001,69,Ali
2001,69,Ali
2001,72,See Spot Run
2001,72,See Spot Run
2001,73,Driven
2001,73,Driven
2001,74,What's the Worst That Could Happen?
2001,74,What's the Worst That Could Happen?
2001,75,Final Fantasy: The Spirits Within
2001,75,Final Fantasy: The Spirits Within
2001,76,Black Knight
2001,76,Black Knight
2001,77,From Hell
2001,77,From Hell
2001,78,Not Another Teen Movie
2001,78,Not Another Teen Movie
2001,80,Riding in Cars with Boys
2001,80,Riding in Cars with Boys
2002,1,Spider-Man
2002,1,Spider-Man
2002,2,Star Wars: Episode II - Attack of the Clones
2002,2,Star Wars: Episode II - Attack of the Clones
2002,3,Harry Potter and the Chamber of Secrets
2002,3,Harry Potter and the Chamber of Secrets
2002,4,Signs
2002,4,Signs
2002,5,My Big Fat Greek Wedding
2002,5,My Big Fat Greek Wedding
2002,6,The Lord of the Rings: The Two Towers
2002,6,The Lord of the Rings: The Two Towers
2002,7,Austin Powers in Goldmember
2002,7,Austin Powers in Goldmember
2002,8,Men in Black II
2002,8,Men in Black II
2002,9,Ice Age
2002,9,Ice Age
2002,11,Scooby-Doo
2002,11,Scooby-Doo
2002,13,Die Another Day
2002,13,Die Another Day
2002,14,Lilo & Stitch
2002,14,Lilo & Stitch
2002,15,xXx
2002,15,xXx
2002,16,The Santa Clause 2
2002,16,The Santa Clause 2
2002,17,Minority Report
2002,17,Minority Report
2002,18,The Ring
2002,18,The Ring
2002,19,Mr. Deeds
2002,19,Mr. Deeds
2002,20,Sweet Home Alabama
2002,20,Sweet Home Alabama
2002,21,The Bourne Identity
2002,21,The Bourne Identity
2002,22,The Sum of All Fears
2002,22,The Sum of All Fears
2002,23,8 Mile
2002,23,8 Mile
2002,25,Road to Perdition
2002,25,Road to Perdition
2002,26,Panic Room
2002,26,Panic Room
2002,27,Red Dragon
2002,27,Red Dragon
2002,28,The Scorpion King
2002,28,The Scorpion King
2002,29,Spy Kids 2: Island of Lost Dreams
2002,29,Spy Kids 2: Island of Lost Dreams
2002,30,Blade II
2002,30,Blade II
2002,31,Snow Dogs
2002,31,Snow Dogs
2002,32,We Were Soldiers
2002,32,We Were Soldiers
2002,33,Barbershop
2002,33,Barbershop
2002,34,The Rookie
2002,34,The Rookie
2002,35,Spirit: Stallion of the Cimarron
2002,35,Spirit: Stallion of the Cimarron
2002,36,John Q
2002,36,John Q
2002,37,Divine Secrets of the Ya-Ya Sisterhood
2002,37,Divine Secrets of the Ya-Ya Sisterhood
2002,38,Insomnia
2002,38,Insomnia
2002,39,Changing Lanes
2002,39,Changing Lanes
2002,40,Stuart Little 2
2002,40,Stuart Little 2
2002,41,Jackass: The Movie
2002,41,Jackass: The Movie
2002,42,Catch Me If You Can
2002,42,Catch Me If You Can
2002,43,Maid in Manhattan
2002,43,Maid in Manhattan
2002,44,The Time Machine
2002,44,The Time Machine
2002,45,The Count of Monte Cristo
2002,45,The Count of Monte Cristo
2002,46,Unfaithful
2002,46,Unfaithful
2002,47,Like Mike
2002,47,Like Mike
2002,49,The Tuxedo
2002,49,The Tuxedo
2002,50,Two Weeks Notice
2002,50,Two Weeks Notice
2002,51,Peter Pan 2: Return to Never Land
2002,51,Peter Pan 2: Return to Never Land
2002,52,Big Fat Liar
2002,52,Big Fat Liar
2002,54,Reign of Fire
2002,54,Reign of Fire
2002,55,High Crimes
2002,55,High Crimes
2002,56,About a Boy
2002,56,About a Boy
2002,57,A Walk to Remember
2002,57,A Walk to Remember
2002,58,Orange County
2002,58,Orange County
2002,59,Windtalkers
2002,59,Windtalkers
2002,61,Blue Crush
2002,61,Blue Crush
2002,62,The Master of Disguise
2002,62,The Master of Disguise
2002,64,Resident Evil
2002,64,Resident Evil
2002,65,Collateral Damage
2002,65,Collateral Damage
2002,66,Enough
2002,66,Enough
2002,67,Drumline
2002,67,Drumline
2002,68,Undercover Brother
2002,68,Undercover Brother
2002,69,Showtime
2002,69,Showtime
2002,70,40 Days and 40 Nights
2002,70,40 Days and 40 Nights
2002,71,Crossroads
2002,71,Crossroads
2002,72,Clockstoppers
2002,72,Clockstoppers
2002,73,The Mothman Prophecies
2002,73,The Mothman Prophecies
2002,74,Star Trek: Nemesis
2002,74,Star Trek: Nemesis
2002,75,E.T. the Extra-Terrestrial  20th Anniversary
2002,75,E.T. the Extra-Terrestrial  20th Anniversary
2002,77,K-19: The Widowmaker
2002,77,K-19: The Widowmaker
2002,78,Gangs of New York
2002,78,Gangs of New York
2002,80,Treasure Planet
2002,80,Treasure Planet
2003,1,Finding Nemo
2003,1,Finding Nemo
2003,2,Pirates of the Caribbean: The Curse of the Black Pearl
2003,2,Pirates of the Caribbean: The Curse of the Black Pearl
2003,3,The Matrix Reloaded
2003,3,The Matrix Reloaded
2003,4,The Lord of the Rings: The Return of the King
2003,4,The Lord of the Rings: The Return of the King
2003,5,Bruce Almighty
2003,5,Bruce Almighty
2003,6,X2: X-Men United
2003,6,X2: X-Men United
2003,7,Elf
2003,7,Elf
2003,9,Terminator 3: Rise of the Machines
2003,9,Terminator 3: Rise of the Machines
2003,10,Bad Boys II
2003,10,Bad Boys II
2003,11,The Matrix Revolutions
2003,11,The Matrix Revolutions
2003,12,Anger Management
2003,12,Anger Management
2003,13,Bringing Down the House
2003,13,Bringing Down the House
2003,14,Hulk
2003,14,Hulk
2003,15,2 Fast 2 Furious
2003,15,2 Fast 2 Furious
2003,17,Seabiscuit
2003,17,Seabiscuit
2003,18,S.W.A.T.
2003,18,S.W.A.T.
2003,19,Spy Kids 3-D: Game Over
2003,19,Spy Kids 3-D: Game Over
2003,20,Freaky Friday
2003,20,Freaky Friday
2003,21,Scary Movie 3
2003,21,Scary Movie 3
2003,22,The Italian Job
2003,22,The Italian Job
2003,23,How to Lose a Guy in 10 Days
2003,23,How to Lose a Guy in 10 Days
2003,24,American Wedding
2003,24,American Wedding
2003,25,Daddy Day Care
2003,25,Daddy Day Care
2003,26,Daredevil
2003,26,Daredevil
2003,28,Charlie's Angels: Full Throttle
2003,28,Charlie's Angels: Full Throttle
2003,29,The Cat in the Hat
2003,29,The Cat in the Hat
2003,30,Legally Blonde 2
2003,30,Legally Blonde 2
2003,31,Freddy vs. Jason
2003,31,Freddy vs. Jason
2003,32,Brother Bear
2003,32,Brother Bear
2003,33,Master and Commander: The Far Side of the World
2003,33,Master and Commander: The Far Side of the World
2003,34,The Texas Chainsaw Massacre
2003,34,The Texas Chainsaw Massacre
2003,35,School of Rock
2003,35,School of Rock
2003,36,The Last Samurai
2003,36,The Last Samurai
2003,37,Old School
2003,37,Old School
2003,38,Kill Bill: Vol. 1
2003,38,Kill Bill: Vol. 1
2003,39,Holes
2003,39,Holes
2003,40,The Haunted Mansion
2003,40,The Haunted Mansion
2003,41,Kangaroo Jack
2003,41,Kangaroo Jack
2003,42,The League of Extraordinary Gentlemen
2003,42,The League of Extraordinary Gentlemen
2003,43,Lara Croft Tomb Raider: The Cradle of Life
2003,43,Lara Croft Tomb Raider: The Cradle of Life
2003,44,Something's Gotta Give
2003,44,Something's Gotta Give
2003,46,Shanghai Knights
2003,46,Shanghai Knights
2003,47,Open Range
2003,47,Open Range
2003,48,Gothika
2003,48,Gothika
2003,49,Love Actually
2003,49,Love Actually
2003,50,Once Upon a Time in Mexico
2003,50,Once Upon a Time in Mexico
2003,51,Just Married
2003,51,Just Married
2003,52,Cheaper by the Dozen
2003,52,Cheaper by the Dozen
2003,53,Mystic River
2003,53,Mystic River
2003,54,Bad Santa
2003,54,Bad Santa
2003,55,The Recruit
2003,55,The Recruit
2003,56,Identity
2003,56,Identity
2003,57,Underworld
2003,57,Underworld
2003,58,Radio
2003,58,Radio
2003,59,Runaway Jury
2003,59,Runaway Jury
2003,60,Agent Cody Banks
2003,60,Agent Cody Banks
2003,61,The Jungle Book 2
2003,61,The Jungle Book 2
2003,62,The Rundown
2003,62,The Rundown
2003,63,Final Destination 2
2003,63,Final Destination 2
2003,64,Phone Booth
2003,64,Phone Booth
2003,65,28 Days Later...
2003,65,28 Days Later...
2003,66,Tears of the Sun
2003,66,Tears of the Sun
2003,68,Under the Tuscan Sun
2003,68,Under the Tuscan Sun
2003,70,The Lizzie McGuire Movie
2003,70,The Lizzie McGuire Movie
2003,71,Secondhand Lions
2003,71,Secondhand Lions
2003,73,Out of Time
2003,73,Out of Time
2003,74,Rugrats Go Wild
2003,74,Rugrats Go Wild
2003,75,Mona Lisa Smile
2003,75,Mona Lisa Smile
2003,76,Head of State
2003,76,Head of State
2003,77,Good Boy
2003,77,Good Boy
2003,78,Uptown Girls
2003,78,Uptown Girls
2003,79,Matchstick Men
2003,79,Matchstick Men
2003,80,National Security
2003,80,National Security
2004,1,Shrek 2
2004,1,Shrek 2
2004,2,Spider-Man 2
2004,2,Spider-Man 2
2004,3,The Passion of the Christ
2004,3,The Passion of the Christ
2004,4,Harry Potter and the Prisoner of Azkaban
2004,4,Harry Potter and the Prisoner of Azkaban
2004,5,The Incredibles
2004,5,The Incredibles
2004,6,The Day After Tomorrow
2004,6,The Day After Tomorrow
2004,7,The Bourne Supremacy
2004,7,The Bourne Supremacy
2004,8,Shark Tale
2004,8,Shark Tale
2004,9,The Polar Express
2004,9,The Polar Express
2004,10,National Treasure
2004,10,National Treasure
2004,11,"I, Robot"
2004,11,"I, Robot"
2004,12,Troy
2004,12,Troy
2004,13,Meet the Fockers
2004,13,Meet the Fockers
2004,15,50 First Dates
2004,15,50 First Dates
2004,16,Van Helsing
2004,16,Van Helsing
2004,17,Fahrenheit 9/11
2004,17,Fahrenheit 9/11
2004,18,Dodgeball
2004,18,Dodgeball
2004,19,The Village
2004,19,The Village
2004,20,The Grudge
2004,20,The Grudge
2004,21,Collateral
2004,21,Collateral
2004,22,Ocean's Twelve
2004,22,Ocean's Twelve
2004,23,The Princess Diaries 2: Royal Engagement
2004,23,The Princess Diaries 2: Royal Engagement
