Year,Rank,Title
2010,134,Case 39
2010,135,Let Me In
2010,136,The Twilight Saga: New Moon
2010,137,Extraordinary Measures
2010,138,Invictus
2010,139,Avatar  2010 Special Edition
2010,140,Jonah Hex
2010,141,127 Hours
2010,142,The Girl with the Dragon Tattoo
2010,143,Nine
2010,144,Did You Hear About the Morgans?
2010,145,Get Low
2010,146,Fair Game
2010,147,The Young Victoria
2010,148,MacGruber
2010,149,A Single Man
2010,150,The Girl Who Played with Fire
2010,151,Cyrus
2010,152,Babies
2010,153,The Imaginarium of Doctor Parnassus
2010,155,City Island
2010,156,The Last Station
2010,157,Waiting for 'Superman'
2010,158,The Secret in Their Eyes
2010,159,It's Kind of a Funny Story
2010,160,Winter's Bone
2010,161,Under the Sea 3D
2010,162,The Warrior's Way
2010,163,I Am Love
2010,164,Precious
2010,165,The Girl Who Kicked the Hornet's Nest
2010,166,An Education
2010,167,Mao's Last Dancer
2010,168,Solitary Man
2010,169,Greenberg
2010,170,Please Give
2010,171,My Name Is Khan
2010,172,To Save a Life
2010,173,2012
2010,174,The Runaways
2010,175,Broken Embraces
2010,176,Inside Job
2010,177,Lebanon
2010,178,Exit Through the Gift Shop
2010,179,3 Idiots
2010,180,Catfish
2010,181,You Will Meet a Tall Dark Stranger
2010,182,Chloe
2010,183,Old Dogs
2010,184,Joan Rivers: A Piece of Work
2010,185,Letters to God
2010,186,Planet 51
2010,187,The Hurt Locker
2010,188,N-Secure
2010,189,Magnificent Desolation: Walking on the Moon 3D
2010,190,Never Let Me Go
2010,191,Twilight/The Twilight Saga: New Moon
2010,192,Fantastic Mr. Fox
2010,193,Brothers
2010,194,The White Ribbon
2010,195,A Prophet
2010,196,Tamara Drewe
2010,197,Harry Brown
2010,198,Stone
2010,199,The Road
2010,200,Flipped
2010,201,Kites
2010,202,Coco Chanel & Igor Stravinsky
2010,203,Cairo Time
2010,204,Space Station 3D
2010,205,Politics
2010,206,The Joneses
2010,207,Nowhere Boy
2010,208,Restrepo
2010,209,Fearless
2010,211,Housefull
2010,212,Hotchpotch 3
2010,213,Mother and Child
2010,214,Deep Sea
2010,215,La Mission
2010,216,Buried
2010,217,The Perfect Game
2010,218,The Oscar Nominated Short Films 2010: Live Action
2010,219,Guzaarish
2010,220,Animal Kingdom
2010,222,A Christmas Carol
2010,223,Cloudy with a Chance of Meatballs
2010,224,Tees Maar Khan
2010,225,Where the Wild Things Are
2010,226,Couples Retreat
2010,227,Princess Kaiulani
2010,228,Strangers
2010,229,I Hate Luv Storys
2010,230,Ninja Assassin
2010,231,The Tillman Story
2010,232,Sea Monsters: A Prehistoric Adventure
2010,233,What If...
2010,234,Peepli [Live]
2010,235,Middle Men
2010,236,North Face
2010,237,Raavan
2010,238,The Wildest Dream
2010,239,The Secret of Kells
2010,240,Mid-August Lunch
2010,241,The Polar Express  2010 IMAX Release
2010,242,The Concert
2010,243,We Are Family
2010,244,The Virginity Hit
2010,245,Ajami
2010,246,Agora
2010,247,Vincere
2010,248,Law Abiding Citizen
2010,249,Howl
2010,250,Mother
2010,251,Ondine
2010,252,The Art of the Steal
2010,253,Jack Goes Boating
2010,254,Khatta Meetha
2010,256,Standing Ovation
2010,257,Mademoiselle Chambon
2010,259,The Man from Nowhere
2010,260,Brave
2010,261,Preacher's Kid
2010,263,The City of Your Final Destination
2010,264,The Salvation Poem
2010,265,Armored
2010,266,The Messenger
2010,267,Dolphins and Whales 3D: Tribes of the Ocean
2010,268,The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers
2010,269,The Extra Man
2010,270,The Men Who Stare at Goats
2010,271,I Want Your Money
2010,272,The Boondock Saints II: All Saints Day
2010,273,Break Ke Baad
2010,274,Made in Dagenham
2010,275,I'm Still Here
2010,277,Wild Grass
2010,278,Fish Tank
2010,279,Grease  2010 Sing-a-long
2010,281,Like Dandelion Dust
2010,282,Creation
2010,283,Me and Orson Welles
2010,284,Enter the Void
2010,285,Rabbit Hole
2010,286,Somewhere
2010,287,A Film Unfinished
2010,288,The Yellow Handkerchief
2010,289,Today's Special
2010,290,Vision
2010,291,Bad Lieutenant: Port of Call New Orleans
2010,292,Holy Rollers
2010,293,The Little Traitor
2010,295,If You Are the One 2
2010,296,Karthik Calling Karthik
2010,297,Last Train Home
2010,298,No Problem
2010,299,Life During Wartime
2010,300,Soul Kitchen
2010,301,Tiny Furniture
2010,302,Countdown to Zero
2010,304,Kings of Pastry
2010,305,Jean-Michel Basquiat: The Radiant Child
2010,306,Frozen
2010,307,When You're Strange
2010,308,White Material
2010,309,Monsters
2010,310,Four Lions
2010,311,That Evening Sun
2010,312,Formosa Betrayed
2010,313,The Black Waters of Echo's Pond
2010,314,The Tempest
2010,315,The Killer Inside Me
2010,316,La soga
2010,318,Sweetgrass
2010,319,Legendary
2010,320,Rare Exports
2010,321,South of the Border
2010,322,The Nutcracker in 3D
2010,323,House
2010,324,Iron Man
2010,325,"A Woman, a Gun and a Noodle Shop"
2010,326,Nick Saban: Gamechanger
2010,327,The Secrets of Jonathan Sperry
2010,328,Twelve
2010,329,The Human Centipede (First Sequence)
2010,330,Winnebago Man
2010,331,Casino Jack and the United States of Money
2010,332,71: Into the Fire
2010,333,Partir
2010,334,Astro Boy
2010,335,La Danse: The Paris Opera Ballet
2010,336,Terribly Happy
2010,337,Casino Jack
2010,338,Client 9: The Rise and Fall of Eliot Spitzer
2010,339,Chance Pe Dance
2010,340,The Disappearance of Alice Creed
2010,341,Fool for Love
2010,342,Genius Within: The Inner Life of Glenn Gould
2010,343,Welcome to the Rileys
2010,344,Red Riding: The Year of Our Lord 1974
2010,345,A Town Called Panic
2010,346,Only the Brave
2010,347,My Dog Tulip
2010,348,U2 3D
2010,349,Father of My Children
2010,351,Blue Valentine
2010,352,The Weathered Underground
2010,353,Chain Letter
2010,354,Love Ranch
2010,355,Coco Before Chanel
2010,356,Carlos
2010,357,The Eclipse
2010,358,A Serious Man
2010,359,The Warlords
2010,360,The Good the Bad the Weird
2010,361,Stonewall Uprising
2010,362,"Lovely, Still"
2010,363,Paranormal Activity
2010,365,Red Cliff
2010,366,Centurion
2010,367,Valley of the Heart's Delight
2010,368,Touching Home
2010,369,The Greatest
2010,370,Bran Nue Dae
2010,371,Let's Talk About the Rain
2010,372,Best Worst Movie
2010,373,Blood Done Sign My Name
2010,374,After.Life
2010,375,Wild Target
2010,376,Inspector Bellamy
2010,377,See What I'm Saying: The Deaf Entertainers Documentary
2010,378,The Romantics
2010,379,Galapagos
2010,380,Saint John of Las Vegas
2010,381,Everyone Else
2010,382,Survival of the Dead
2010,383,Waste Land
2010,384,Freakonomics
2010,385,The Good Guy
2010,386,8: The Mormon Proposition
2010,387,Kings of the Evening
2010,388,I Spit on Your Grave
2010,389,The Maid
2010,390,Country Strong
2010,391,OSS 117: Lost in Rio
2010,392,The Fourth Kind
2010,393,Crazy on the Outside
2010,394,The Cartel
2010,395,The Illusionist
2010,396,Until the Light Takes Us
2010,397,The Private Lives of Pippa Lee
2010,398,Feed the Fish
2010,399,No One Knows About Persian Cats
2010,401,Waking Sleeping Beauty
2010,402,Breaking Upwards
2010,403,Another Year
2010,404,Prodigal Sons
2010,405,Dogtooth
2010,407,Rosencrantz and Guildenstern Are Undead
2010,408,Leaves of Grass
2010,409,Pirate Radio
2010,410,2012: Time for Change
2010,411,Budrus
2010,412,John Rabe
2010,413,The Sun Behind the Clouds: Tibet's Struggle for Freedom
2010,414,Dancing Across Borders
2010,415,Racing Dreams
2010,416,Marwencol
2010,417,Killing Kasztner
2010,418,Cool It
2010,419,Aftershock
2010,421,"Patrik, Age 1.5"
2010,422,Looking for Eric
2010,423,Alamar
2010,424,Le Amiche
2010,425,The Nature of Existence
2010,426,The Lottery
2010,427,The Harimaya Bridge
2010,428,Strange Powers: Stephin Merritt and the Magnetic Fields
2010,429,Harlan: In the Shadow of Jew Suess
2010,430,God of Vampires
2010,431,Hatchet II
2010,432,Cropsey
2010,433,Breath Made Visible: Anna Halprin
2010,434,The Human Experience
2010,435,Night Catches Us
2010,436,Undertow
2010,438,Enemies of the People
2010,439,Change of Plans
2010,440,Ca$h
2010,441,35 Shots of Rum
2010,442,Defendor
2010,443,Band Baaja Baaraat
2010,444,The Oath
2010,445,On the Bowery
2010,446,Kites  The Remix
2010,448,Amelia
2010,450,Army of Crime
2010,451,District 13: Ultimatum
2010,452,Mystery Team
2010,453,The Legend of Pale Male
2010,454,The Yes Men Fix the World
2010,455,Bhutto
2010,456,Hideaway
2010,457,Bluebeard
2010,458,Ahead of Time: The Extraordinary Journey of Ruth Gruber
2010,459,Spoken Word
2010,460,William S. Burroughs: A Man Within
2010,461,Boxing Gym
2010,462,Beetle Queen Conquers Tokyo
2010,463,Every Man for Himself
2010,464,Living in Emergency
2010,465,180° South
2010,466,Around a Small Mountain
2010,467,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?)
2010,469,GasLand
2010,470,Valhalla Rising
2010,471,In My Sleep
2010,473,Lbs.
2010,474,Multiple Sarcasms
2010,475,Two in the Wave
2010,476,Seraphine
2010,477,[Rec] 2
2010,478,Here and There
2010,479,The Box
2010,480,Eyes Wide Open
2010,481,October Country
2010,482,The Exploding Girl
2010,483,Fresh
2010,484,Henri-Georges Clouzot's Inferno
2010,485,Behind the Burly Q
2010,486,Saint Misbehavin': The Wavy Gravy Movie
2010,487,Videocracy
2010,488,The Other City
2010,489,Happy Tears
2010,490,The Garden of Eden
2010,491,And Everything Is Going Fine
2010,492,Daddy Longlegs
2010,493,Toe to Toe
2010,494,The Good Heart
2010,495,Douchebag
2010,496,The Korean
2010,497,Double Take
2010,498,The Trial
2010,499,Guy and Madeline on a Park Bench
2010,500,Neshoba
2010,501,The People I've Slept With
2010,502,The Horse Boy
2010,503,Small Change
2010,504,Off and Running
2010,505,Great Directors
2010,506,Bitch Slap
2010,507,Red Hill
2010,508,The Polar Express  2009 IMAX Release
2010,509,The Freebie
2010,510,The End of Poverty?
2010,511,Breakdance Academy
2010,512,Dreamkiller
2010,513,The Wedding Song
2010,514,Four Seasons Lodge
2010,515,The Beaches of Agnès
2010,516,Nine Nation Animation
2010,517,Le combat dans l'île
2010,518,"Police, Adjective"
2010,519,The Two Escobars
2010,520,Shoah
2010,521,Ghetto Physics
2010,522,Don McKay
2010,523,Paper Man
2010,524,Jim
2010,525,Good Hair
2010,526,The Living Wake
2010,527,The Kids Grow Up
2010,528,The Dry Land
2010,529,Picture Me
2010,532,The Damned United
2010,533,Violet Tendencies
2010,534,After the Cup: Sons of Sakhnin United
2010,536,Cherry
2010,537,Children of Invention
2010,538,Spring Fever
2010,539,Mississippi Mermaid
2010,540,Frankie & Alice
2010,541,Waiting for Armageddon
2010,542,The Milk of Sorrow
2010,543,Circle
2010,544,"Hugh Hefner: Playboy, Activist and Rebel"
2010,546,Down Terrace
2010,547,Summer Wars
2010,548,The Taqwacores
2010,549,Wonderful World
2010,550,Brotherhood
2010,551,Only When I Dance
2010,552,Brutal Beauty: Tales of the Rose City Rollers
2010,553,Youssou Ndour: I Bring What I Love
2010,554,Amreeka
2010,555,All About Evil
2010,556,Stolen
2010,557,Mugabe and the White African
2010,558,The Missing Person
2010,559,The Cove
2010,560,Tales from the Script
2010,561,Udaan
2010,562,The Thorn in the Heart
2010,564,Happiness Runs
2010,565,Crude
2010,566,Logan
2010,567,Misconceptions
2010,568,Departures
2010,569,Finding Bliss
2010,570,Mercy
2010,571,Regina Spektor Live in London
2010,572,Dream Boy
2010,573,Under Our Skin
2010,575,Monsieur Verdoux
2010,576,Watercolors
2010,577,BearCity
2010,578,Oy Vey! My Son Is Gay!!
2010,579,Sweethearts of the Prison Rodeo
2010,580,The Fall of Night
2010,581,Whiz Kids
2010,582,Speed-Dating
2010,583,Come Undone
2010,584,Beeswax
2010,585,Zenith
2010,586,The Strange Case of Angelica
2010,587,The Oxford Murders
2010,588,The September Issue
2010,589,Harmony and Me
2010,590,The Law
2010,591,Big Fan
2010,592,The Flower of Kim Jong II
2010,593,Cloud 9
2010,594,The Headless Woman
2010,595,Helena from the Wedding
2010,596,Promised Lands
2010,597,Inhale
2010,598,Just Say Love
2010,599,In/Significant Others
2010,600,The Wild Child
2010,601,Nénette
2010,602,Heartless
2010,603,Smash His Camera
2010,604,American Grindhouse
2010,605,Metal Messiah
2010,606,The Full Picture
2010,607,Fashion Victim
2010,608,El Superstar: The Unlikely Rise of Juan Frances
2010,609,Hadewijch
2010,610,My Year Without Sex
2010,611,Altiplano
2010,613,Adolf Eichmann
2010,614,The Slammin' Salmon
2010,615,Yuri Gagarin Conspiracy: Fallen Idol
2010,616,Boogie Woogie
2010,617,Daniel and Ana
2010,618,The Afterlight
2010,619,You Wont Miss Me
2010,621,"Yoo-Hoo, Mrs. Goldberg"
2010,623,The Fall
2010,624,White on Rice
2010,625,As Good as Dead
2010,626,Falling Awake
2010,627,The Temptation of St. Tony
2010,628,Endgame
2010,630,$9.99
2010,631,The Red Chapel
2010,632,Manuela and Manuel
2010,633,Carbon Nation
2010,635,Drool
2010,636,Trucker
2010,637,Phil Ochs: There But for Fortune
2010,638,The Wonder of It All
2010,639,45365
2010,640,Perrier's Bounty
2010,641,Shall We Kiss?
2010,642,Peter and Vandy
2010,643,Shake Hands with the Devil
2010,645,"If I Want to Whistle, I Whistle"
2010,646,Tru Loved
2010,647,Box Elder
2010,648,The Blue Tooth Virgin
2010,649,Breakfast with Scot
2010,650,To Die Is Hard
2010,651,From Mexico with Love
