Year,Rank,Title
2005,235,The Motorcycle Diaries
2005,236,Saving Face
2005,237,Heights
2005,238,Bee Season
2005,239,Sarah Silverman: Jesus Is Magic
2005,240,Undiscovered
2005,242,Paradise Now
2005,243,The Beat That My Heart Skipped
2005,244,Paper Clips
2005,245,My Summer of Love
2005,246,Mangal Pandey: The Rising
2005,247,Bunty Aur Babli
2005,248,Separate Lies
2005,249,What the #$*! Do We (K)now!?
2005,250,Shall We Dance
2005,251,Venom
2005,252,Galapagos
2005,253,Where the Truth Lies
2005,254,Mirrormask
2005,255,Thérèse: The Story of Saint Thérèse of Lisieux
2005,256,Innocent Voices
2005,257,Après Vous
2005,258,The Thing About My Folks
2005,259,The Race Against Time
2005,261,The Married Woman
2005,262,Ladder 49
2005,264,First Descent
2005,265,Casanova
2005,266,Mysterious Skin
2005,267,The Ballad of Jack and Rose
2005,268,Oldboy
2005,269,Inside Deep Throat
2005,270,Nobody Knows
2005,271,The Assassination of Richard Nixon
2005,272,No Entry
2005,273,Bewafaa
2005,275,Saraband
2005,276,Dust to Glory
2005,277,"The Prize Winner of Defiance, Ohio"
2005,278,Gunner Palace
2005,279,Schultze Gets the Blues
2005,280,Palindromes
2005,281,Kids in America
2005,282,Bluff Master
2005,283,Madison
2005,284,The Passion of the Christ  Recut Release
2005,285,Travelers and Magicians
2005,287,Saint Ralph
2005,288,Steamboy
2005,289,Last Days
2005,290,Match Point
2005,291,Bridget Jones: The Edge of Reason
2005,293,Ballets Russes
2005,294,Lucky: No Time for Love
2005,295,Ghosts of the Abyss
2005,296,Head-On
2005,297,El Crimen Perfecto (The Perfect Crime)
2005,298,Mobsters and Mormons
2005,299,Yes
2005,300,A Wake in Providence
2005,301,Brothers
2005,302,House of D
2005,303,Little Manhattan
2005,304,The Game of Their Lives
2005,305,Asylum
2005,306,Mrs. Henderson Presents
2005,307,Deewane Huye Paagal
2005,308,In the Realms of the Unreal
2005,309,Nine Lives
2005,310,Green Street Hooligans
2005,311,Kaal
2005,312,Don't Move
2005,313,Shaadi No. 1
2005,314,Breakfast on Pluto
2005,316,Alexander
2005,317,Birth
2005,318,Shark Tale
2005,319,Family Comes First
2005,320,The Dying Gaul
2005,321,Short Cut to Nirvana: Kumbh Mela
2005,322,Winter Solstice
2005,323,Dot the I
2005,324,Secuestro express
2005,325,Pretty Persuasion
2005,326,The Holy Girl
2005,327,Cronicas
2005,329,Caterina in the Big City
2005,330,Kings & Queen
2005,331,Alien Adventure
2005,332,The Best of Youth
2005,333,Christmas in the Clouds
2005,334,Swades
2005,335,After the Sunset
2005,336,Elevator to the Gallows
2005,337,Turtles Can Fly
2005,338,Duma
2005,339,Happily Ever After
2005,340,Dominion
2005,341,À Tout de Suite
2005,342,Watermarks
2005,343,Up and Down
2005,344,Transamerica
2005,345,3-Iron
2005,346,Nina's Tragedies
2005,347,Kontroll
2005,348,Down and Derby
2005,349,Imaginary Heroes
2005,350,A Man Apart
2005,351,Mondovino
2005,352,I Heart Huckabees
2005,353,Modigliani
2005,354,States of Grace
2005,355,The Keeper: The Legend of Omar Khayyam
2005,356,Masculin Féminin
2005,357,November
2005,358,Lost Embrace
2005,359,Eros
2005,360,The Baxter
2005,361,Hellbent
2005,362,My Date with Drew
2005,363,New York Doll
2005,364,The Edukators
2005,365,The Untold Story of Emmett Louis Till
2005,366,Saints and Soldiers
2005,367,Caché
2005,368,Napoleon Dynamite
2005,369,Uncle Nino
2005,370,In My Country
2005,371,Mughal-E-Azam
2005,372,Protocols of Zion
2005,374,Eating Out
2005,375,The White Countess
2005,376,Kisna: The Warrior Poet
2005,377,Dirty Deeds
2005,378,A Love Song for Bobby Long
2005,379,The Boys & Girl from County Clare
2005,380,The Young Black Stallion
2005,381,Côte d'Azur
2005,382,Touch the Sound: A Sound Journey with Evelyn Glennie
2005,383,Beautiful Boxer
2005,384,Deep Blue
2005,385,Whatever the Heart Says
2005,386,Appleseed
2005,387,Five Times Two
2005,388,Tony Takitani
2005,389,Garçon stupide
2005,391,Callas Forever
2005,392,Music from the Inside Out
2005,393,Lila dit ça
2005,394,It's All Gone Pete Tong
2005,395,Sons of Provo
2005,396,Tarnation
2005,397,Encounter in the Third Dimension
2005,398,Neal 'n' Nikki
2005,399,Moolaadé
2005,401,Intimate Stories
2005,402,Darwin's Nightmare
2005,403,D.E.B.S.
2005,404,Pure
2005,405,Postmen in the Mountains
2005,406,Ek Khiladi Ek Haseena
2005,407,Face
2005,408,Gay Sex in the 70s
2005,409,The Machinist
2005,411,First Morning
2005,412,Without a Paddle
2005,413,The Future of Food
2005,414,Chrystal
2005,415,Loggerheads
2005,417,Funny Ha Ha
2005,418,Brooklyn Lobster
2005,419,Forty Shades of Blue
2005,420,Veer-Zaara
2005,421,Notre musique
2005,422,Days of Being Wild
2005,423,The War Within
2005,424,The Nomi Song
2005,425,Sky Blue
2005,426,Come Away Home
2005,427,The Ninth Day
2005,428,Naked in Ashes
2005,429,Bright Leaves
2005,430,Ma Mère
2005,431,Searching for the Wrong-Eyed Jesus
2005,432,Mrs. Palfrey at the Claremont
2005,433,Before the Fall
2005,434,Lightning in a Bottle
2005,435,Shake Hands with the Devil: The Journey of Roméo Dallaire
2005,436,9 Songs
2005,437,The Syrian Bride
2005,438,The Talent Given Us
2005,439,The World
2005,440,Rock School
2005,441,Mail Order Wife
2005,442,Be Here to Love Me: A Film About Townes Van Zandt
2005,443,Dorian Blues
2005,444,Home Delivery
2005,445,The Two of Us
2005,446,The Other Side of the Street
2005,448,Schizo
2005,449,The Chumscrubber
2005,451,God's Sandbox
2005,453,The Bridge of San Luis Rey
2005,454,Team America: World Police
2005,455,Assisted Living
2005,456,Raging Bull  25th Anniversary
2005,457,Chocolate: Deep Dark Secrets
2005,458,China: The Panda Adventure
2005,461,Never Been Thawed
2005,462,Manna from Heaven
2005,463,Tropical Malady
2005,464,The Boys of Baraka
2005,465,Malevolence
2005,467,Bailey's Billion$
2005,468,The Libertine
2005,469,William Eggleston in the Real World
2005,470,Apaharan
2005,471,You I Love
2005,472,Death of a Dynasty
2005,473,A State of Mind
2005,477,Red Lights
2005,478,The Goebbels Experiment
2005,479,Margaret Cho: Assassin
2005,480,Brother to Brother
2005,481,Bear Cub
2005,482,Edvard Munch
2005,483,The Matador
2005,484,Tell Them Who You Are
2005,485,A Tale of Two Sisters
2005,486,Classe Tous Risques
2005,488,After Innocence
2005,489,Guiana 1838
2005,490,Garden State
2005,491,Dirty Love
2005,492,Jiminy Glick in Lalawood
2005,493,Vodka Lemon
2005,494,The Year of the Yao
2005,496,Baptists at Our Barbecue
2005,497,On the Outs
2005,498,Campfire
2005,500,Guerrilla: The Taking of Patty Hearst
2005,501,Keane
2005,502,Smile
2005,503,"Lipstick & Dynamite, Piss & Vinegar: The First Ladies of Wrestling"
2005,504,Going Shopping
2005,505,Three Burials
2005,506,Reel Paradise
2005,507,After Midnight
2005,508,Naked Fame
2005,509,Or (My Treasure)
2005,510,Down to the Bone
2005,511,Eternal
2005,512,Ellie Parker
2005,513,Cape of Good Hope
2005,514,Straight-Jacket
2005,515,Machuca
2005,516,Barely Legal
2005,517,"Sex, Politics & Cocktails"
2005,518,39 Pounds of Love
2005,519,Brodeuses - A Common Thread
2005,520,Drivers Wanted
2005,521,The Man Who Copied
2005,522,Trilogy: The Weeping Meadow
2005,523,Rory O'Shea Was Here
2005,524,Emmanuel's Gift
2005,526,Three Dancing Slaves
2005,527,Slutty Summer
2005,529,Bigger Than the Sky
2005,530,Dallas 362
2005,531,Major Dundee
2005,532,Voices in Wartime
2005,533,Screen Door Jesus
2005,534,Zizek!
2005,535,Dear Wendy
2005,536,Melancholian 3 huonetta
2005,537,Untold Scandal
2005,538,Apollo 13  The IMAX Experience
2005,540,The Aryan Couple
2005,541,Mr Ya Miss
2005,542,The Reception
2005,544,Alfie
2005,545,"Milwaukee, Minnesota"
2005,546,Sunset Story
2005,547,The Great Water
2005,549,The Last Dispatch
2005,550,Fascination
2005,551,The Last Mogul
2005,552,Genesis
2005,553,Night of Henna
2005,554,Bomb the System
2005,555,Save the Green Planet!
2005,556,One Bright Shining Moment
2005,558,Memories of Murder
2005,559,Wild Side
2005,560,Harry + Max
2005,561,A Tale of Two Pizzas
2005,562,C.S.A.: The Confederate States of America
2005,563,Wall
2005,564,Oyster Farmer
2005,566,Up for Grabs
2005,567,Duane Hopwood
2005,568,Fabled
2005,569,Go for Zucker
2005,571,Gory Gory Hallelujah
2005,572,Daltry Calhoun
2005,573,Carlos Castaneda: Enigma of a Sorcerer
2005,574,All Babes Want to Kill Me
2005,575,Writer of O
2005,576,Girl Play
2005,577,The Great Role
2005,578,"Broadway: The Golden Age, by the Legends Who Were There"
2005,579,Winning Girls Through Psychic Mind Control
2005,580,Private
2005,581,One More Round
2005,582,Fighting Tommy Riley
2005,583,Chaos
2005,584,Ethan Mao
2005,585,Gilles' Wife
2005,586,A Talking Picture
2005,587,Finding Home
2005,588,The Intruder
2005,589,Enduring Love
2005,590,Innocence and Experience: The Making of 'The Age of Innocence'
2005,592,Milk and Honey
2005,593,Rosenstrasse
2005,594,Testosterone
2005,595,Living Life
2005,596,WMD: Weapons of Mass Deception
2005,597,The Swenkas
2005,598,Ae Fond Kiss
2005,599,"Goodbye, Dragon Inn"
2005,600,Twist of Faith
2005,601,16 Years of Alcohol
2005,604,Occupation: Dreamland
2005,605,A Decent Factory
2005,606,L.A. Twister
2005,607,The Deserted Station
2005,608,Daybreak
2005,609,Aristide and the Endless Revolution
2005,610,"Good Morning, Night"
2005,611,The Aggressives
2005,612,Santa santita
2005,613,"White King, Red Rubber, Black Death"
2005,614,The President's Last Bang
2005,615,Marebito
2005,616,Solitude
2005,617,Emile
2005,618,Howard Zinn: You Can't Be Neutral on a Moving Train
2005,619,Dream
2005,620,The Roost
2005,621,Quattro Noza
2005,622,A Silent Love
2005,623,"Peace, Propaganda & the Promised Land"
2005,624,Perlasca
2005,625,Isn't This a Time! A Tribute Concert for Harold Leventhal
2005,626,My Big Fat Independent Movie
2005,627,Sacred Stage: The Mariinsky Theater
2005,628,McLibel
2005,629,This Divided State
2005,630,The Painting
2005,631,Silent Waters
2005,632,A Hole in My Heart
2005,633,The Helix... Loaded
2005,634,Happy Here and Now
2005,635,The Rider Named Death
2005,637,I Love Your Work
2005,639,Sex Sells: The Making of 'Touché'
2005,640,Nowhere Man
2005,641,Unveiled
2005,642,15
2005,643,Stolen Childhoods
2005,644,Three Days of Rain
2005,645,The Beauty Academy of Kabul
2005,647,The Optimists
2005,649,Side Effects
2005,650,Anatomy of Hell
2005,651,Steal Me
2005,652,With God on Our Side: George W. Bush and the Rise of the Religious Right in America
2005,654,Electric Shadows
2005,657,Making Grace
2005,658,The Letter: An American Town and the 'Somali Invasion'
2005,659,Who Killed Bambi?
2005,660,Kalyug
2005,661,Monumental: David Brower's Fight for Wild America
2005,662,Return to the Land of Wonders
2005,663,Proteus: A Nineteenth Century Vision
2005,664,Uzak
2005,665,Two Men Went to War
2005,666,A Grin Without A Cat
2005,667,The Raspberry Reich
2005,668,Zelary
2005,671,Steve + Sky
2005,672,The Comedians of Comedy
2005,673,The Dark Hours
2005,674,The Brown Bunny
2005,676,Head in the Clouds
