Year,Rank,Title
2004,70,You Got Served
2004,71,Catwoman
2004,72,The Ladykillers
2004,73,Bridget Jones: The Edge of Reason
2004,74,Sky Captain and the World of Tomorrow
2004,75,Raising Helen
2004,76,Mystic River
2004,78,Eternal Sunshine of the Spotless Mind
2004,79,Monster
2004,80,Alexander
2004,81,The Punisher
2004,82,Team America: World Police
2004,83,Taking Lives
2004,84,Anacondas: The Hunt for the Blood Orchid
2004,85,Cellular
2004,86,The Last Samurai
2004,87,Johnson Family Vacation
2004,88,Open Water
2004,89,Calendar Girls
2004,90,Confessions of a Teenage Drama Queen
2004,91,Paycheck
2004,92,The Prince and Me
2004,93,After the Sunset
2004,94,Garden State
2004,95,Spanglish
2004,96,Peter Pan
2004,97,Fat Albert
2004,98,Closer
2004,99,Jersey Girl
2004,100,Mona Lisa Smile
2004,101,Twisted
2004,102,The Aviator
2004,103,Around the World in 80 Days
2004,104,Agent Cody Banks 2: Destination London
2004,105,Ella Enchanted
2004,106,Finding Neverland
2004,107,The Alamo
2004,108,Mr 3000
2004,109,Torque
2004,110,Sideways
2004,111,Little Black Book
2004,112,Yu-Gi-Oh!: The Movie - Pyramid of Light
2004,113,NASCAR: The IMAX Experience
2004,114,Two Brothers
2004,115,Harold & Kumar Go to White Castle
2004,116,Laws of Attraction
2004,117,EuroTrip
2004,118,My Baby's Daddy
2004,119,Seed of Chucky
2004,120,Win a Date with Tad Hamilton!
2004,121,Wimbledon
2004,122,Catch That Kid
2004,123,The Whole Ten Yards
2004,124,Vanity Fair
2004,125,Paparazzi
2004,126,The Motorcycle Diaries
2004,127,The Girl Next Door
2004,128,Flight of the Phoenix
2004,129,Welcome to Mooseport
2004,130,Godsend
2004,131,Soul Plane
2004,132,Dirty Dancing: Havana Nights
2004,133,New York Minute
2004,134,Lost in Translation
2004,135,Envy
2004,136,Shaun of the Dead
2004,137,De-Lovely
2004,138,Alfie
2004,139,Wicker Park
2004,140,The Phantom of the Opera
2004,141,Darkness
2004,142,I Heart Huckabees
2004,143,Master and Commander: The Far Side of the World
2004,144,Breakin' All the Rules
2004,145,Chasing Liberty
2004,146,In America
2004,147,The Cookout
2004,148,Surviving Christmas
2004,149,Super Size Me
2004,150,The Life Aquatic with Steve Zissou
2004,151,Girl with a Pearl Earring
2004,152,21 Grams
2004,153,Raise Your Voice
2004,154,The Perfect Score
2004,155,Space Station 3D
2004,156,House of Sand and Fog
2004,157,What the #$*! Do We (K)now!?
2004,158,Bugs!
2004,159,Sleepover
2004,160,Superbabies: Baby Geniuses 2
2004,161,First Daughter
2004,162,Saved!
2004,163,The Haunted Mansion
2004,164,Suspect Zero
2004,165,Connie and Carla
2004,166,Bad Santa
2004,167,Stuck on You
2004,168,The Cooler
2004,169,Thunderbirds
2004,170,Woman Thou Art Loosed
2004,171,Maria Full of Grace
2004,172,Teacher's Pet
2004,173,The Big Bounce
2004,174,Kinsey
2004,175,The Triplets of Belleville
2004,176,Against the Ropes
2004,177,Elf
2004,178,Before Sunset
2004,179,The Clearing
2004,180,Never Die Alone
2004,181,The Young Black Stallion
2004,182,Club Dread
2004,183,Birth
2004,184,Touching the Void
2004,185,Spartan
2004,186,Love Don't Cost a Thing
2004,187,A Day Without a Mexican
2004,188,Good Bye Lenin!
2004,189,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara
2004,190,Camping sauvage
2004,191,The Door in the Floor
2004,192,Benji: Off the Leash!
2004,193,House of Flying Daggers
2004,194,Being Julia
2004,195,City of God
2004,196,Love Actually
2004,197,The Cat in the Hat
2004,198,Honey
2004,199,Clifford's Really Big Movie
2004,200,Veer-Zaara
2004,201,T-Rex: Back to the Cretaceous
2004,202,Monsieur Ibrahim
2004,204,Brother Bear
2004,205,Bobby Jones: Stroke of Genius
2004,206,Adrenaline Rush: The Science of Risk
2004,207,Control Room
2004,208,The Dreamers
2004,209,My Architect
2004,210,"Spring, Summer, Fall, Winter... and Spring"
2004,212,Pulse: A Stomp Odyssey
2004,213,Riding Giants
2004,214,Dans une galaxie près de chez vous - Le film
2004,215,Coffee and Cigarettes
2004,216,Haunted Castle
2004,217,A Very Long Engagement
2004,218,Intimate Strangers
2004,219,Vera Drake
2004,220,The Company
2004,221,We Don't Live Here Anymore
2004,222,Gothika
2004,224,The Five of Us
2004,225,Elvis Gratton 3: Le retour d'Elvis Wong
2004,226,Thérèse: The Story of Saint Thérèse of Lisieux
2004,227,The Story of the Weeping Camel
2004,228,The Blue Butterfly
2004,229,I'm Always Here
2004,230,I'm Not Scared
2004,231,Battle of the Brave
2004,232,Bad Education
2004,233,Dogville
2004,234,Monica la mitraille
2004,235,School of Rock
2004,236,The Corporation
2004,237,Le dernier tunnel
2004,238,Ghosts of the Abyss
2004,239,A Dirty Shame
2004,240,Seducing Doctor Lewis
2004,241,The Station Agent
2004,242,Osama
2004,243,Going the Distance
2004,244,The Matrix Revolutions
2004,245,Metallica: Some Kind of Monster
2004,246,Festival Express
2004,247,The Best Two Years
2004,248,Saints and Soldiers
2004,250,Nicotina
2004,251,Tae Guk Gi: The Brotherhood of War
2004,252,The Work and the Glory
2004,253,Encounter in the Third Dimension
2004,254,The Mother
2004,255,Ghost in the Shell 2: Innocence
2004,256,The Missing
2004,257,A Home at the End of the World
2004,258,Silver City
2004,259,Beyond the Sea
2004,260,The Machinist
2004,261,The Visual Bible: The Gospel of John
2004,262,Swades
2004,263,Bright Young Things
2004,264,Criminal
2004,265,Will You Marry Me?
2004,266,Intermission
2004,268,Million Dollar Baby
2004,269,Latter Days
2004,271,Me and You
2004,272,Radio
2004,273,Stage Beauty
2004,274,Young Adam
2004,275,Aim
2004,277,Fade to Black
2004,278,Rosenstrasse
2004,279,The Legend of Johnny Lingo
2004,280,The Saddest Music in the World
2004,283,Scary Movie 3
2004,284,Japanese Story
2004,285,Red Lights
2004,286,Going Upriver: The Long War of John Kerry
2004,287,Looney Tunes: Back in Action
2004,288,Mean Creek
2004,289,The Uniform
2004,290,Alexandra's Project
2004,291,Touch of Pink
2004,293,"The Book of Mormon Movie, Volume 1: The Journey"
2004,294,Love Me If You Dare
2004,295,The Final Cut
2004,296,Facing Windows
2004,297,The Statement
2004,298,Red Nose
2004,299,Runaway Jury
2004,300,The Return
2004,301,Kill Bill: Vol. 1
2004,302,L'incomparable mademoiselle C.
2004,303,Shaolin Soccer
2004,304,Strayed
2004,305,Tarnation
2004,307,The Last Shot
2004,308,Outfoxed: Rupert Murdoch's War on Journalism
2004,309,Under the Tuscan Sun
2004,310,Primer
2004,311,Broken Wings
2004,312,Timeline
2004,313,Godzilla
2004,314,Gold Diggers
2004,315,Head in the Clouds
2004,316,Still We Believe: The Boston Red Sox Movie
2004,317,The Chorus  Quebec Release
2004,318,End of the Century
2004,319,Alien Adventure
2004,320,The Hunting of the President
2004,321,Highwaymen
2004,322,She Hate Me
2004,323,The Brown Bunny
2004,324,Baadasssss!
2004,325,I'll Sleep When I'm Dead
2004,326,Galapagos
2004,328,Since Otar Left
2004,329,Enduring Love
2004,330,The United States of Leland
2004,331,"Broadway: The Golden Age, by the Legends Who Were There"
2004,332,The Texas Chainsaw Massacre
2004,333,Look What's Happened Now
2004,334,Wooly Boys
2004,335,Youth
2004,336,Zelary
2004,337,Ju-on: The Grudge
2004,338,Callas Forever
2004,339,Bukowski: Born into This
2004,340,Hotel Rwanda
2004,341,America's Heart & Soul
2004,342,Ruby & Quentin
2004,343,Masti
2004,344,Hair Show
2004,345,Silmido
2004,346,Mickey
2004,347,I Am David
2004,349,Code 46
2004,351,This Old Cub
2004,352,To Be and to Have
2004,353,Mayor of the Sunset Strip
2004,354,The Reckoning
2004,355,Greendale
2004,356,The Yes Men
2004,357,Dhoom
2004,358,Uncovered: The War on Iraq
2004,359,The Piano Player
2004,360,Pride and Prejudice
2004,361,Wilbur Wants to Kill Himself
2004,362,Asa Nu Maan Watna Da: In Search of Our Roots
2004,363,"Remember Me, My Love"
2004,364,This So-Called Disaster: Sam Shepard Directs the Late Henry Moss
2004,365,The Agronomist
2004,366,Carandiru
2004,367,The Delicate Art of Parking
2004,368,Tibet: Cry of the Snow Lion
2004,369,The Home Teachers
2004,370,The Snow Walker
2004,371,Independent Lens: Imelda
2004,372,China: The Panda Adventure
2004,373,Around the Bend
2004,374,Guiana 1838
2004,375,P.S.
2004,376,Underworld
2004,377,Bush's Brain
2004,378,Testosterone
2004,379,Stateside
2004,380,Lost Boys of Sudan
2004,381,Infernal Affairs
2004,382,The Five Obstructions
2004,384,When Will I Be Loved
2004,385,Pieces of April
2004,386,Dans l'oeil du chat
2004,387,Annie Brocoli dans les fonds marins
2004,388,Crimson Rivers 2: Angels of the Apocalypse
2004,389,LOC: Kargil
2004,390,Two Men Went to War
2004,391,Crimson Gold
2004,392,Shattered Glass
2004,393,The Gatekeeper
2004,394,Undertow
2004,396,Baptists at Our Barbecue
2004,397,Riding the Bullet
2004,398,Crying Ladies
2004,399,Lightning in a Bottle
2004,400,Robot Stories
2004,401,The Woodsman
2004,402,Tokyo Godfathers
2004,403,Freaky Friday
2004,404,The Sea Inside
2004,405,Dig!
2004,406,Spy Kids 3-D: Game Over
2004,407,Howard Zinn: You Can't Be Neutral on a Moving Train
2004,408,"Love, Sex and Eating the Bones"
2004,409,Games People Play: New York
2004,410,The Lost Skeleton of Cadavra
2004,411,Let's Bring Our Heroes Home
2004,412,In Good Company
2004,413,Word Wars
2004,414,In the Face of Evil: Reagan's War in Word and Deed
2004,415,Paper Clips
2004,416,Bonjour Monsieur Shlomi
2004,417,A Slipping-Down Life
2004,418,The Blind Swordsman: Zatoichi  Canadian Release
2004,419,Moolaadé
2004,420,Secret Things
2004,422,Postmen in the Mountains
2004,423,Yves Saint Laurent: His Life and Times
2004,424,Fida
2004,425,Aileen: Life and Death of a Serial Killer
2004,426,Les aimants
2004,427,Uzak
2004,428,Carlos Castaneda: Enigma of a Sorcerer
2004,429,Flavors
2004,430,Celsius 41.11: The Temperature at Which the Brain... Begins to Die
2004,431,Aitraaz
2004,432,We'll Meet Again
2004,434,Kal ho naa ho
2004,435,Seeing Other People
2004,436,Ned Kelly
2004,437,Decoys
2004,438,Dev
2004,439,Warriors of Heaven and Earth
2004,441,Malevolence
2004,442,Ginger Snaps 2: Unleashed
2004,443,Jack Paradise (Les nuits de Montréal)
2004,444,Strange Gardens
2004,445,Yossi & Jagger
2004,446,Eulogy
2004,447,Reconstruction
2004,448,The Seagull's Laughter
2004,449,Hollywood Buddha
2004,450,Guerrilla: The Taking of Patty Hearst
2004,451,Days of Being Wild
2004,452,Beyond the Gates
2004,454,The Weather Underground
2004,456,James' Journey to Jerusalem
2004,458,Bubba Ho-Tep
2004,459,Notre musique
2004,460,Short Cut to Nirvana: Kumbh Mela
2004,461,Her Majesty
2004,462,The Animation Show
2004,463,The Mudge Boy
2004,464,Bright Leaves
2004,465,Proteus
2004,466,Time of the Wolf
2004,467,Bulgarian Lovers
2004,468,Noi the Albino
2004,469,Bear Cub
2004,470,Intolerable Cruelty
2004,471,In the Realms of the Unreal
2004,472,Voices of Iraq
2004,473,Gozu
2004,474,Made-Up
2004,475,Incantato
2004,476,Divan
2004,477,Bus 174
2004,478,Twentynine Palms
2004,479,RRRrrrr!!!
2004,481,Hiding and Seeking: Faith and Tolerance After the Holocaust
2004,482,Grand Champion
2004,483,L.A. Twister
2004,484,Alila
2004,485,You'll Get Over It
2004,486,A Thousand Clouds of Peace
2004,488,Twist
2004,489,Born Into Brothels: Calcutta's Red Light Kids
2004,490,The Merchant of Venice
2004,491,Blizzard
2004,492,Lana's Rain
2004,493,Untold Scandal
2004,494,Dirty Pretty Things
2004,495,Hukkle
2004,496,Springtime in a Small Town
2004,497,Close Your Eyes
2004,498,Brother to Brother
2004,499,Tom Dowd & the Language of Music
2004,500,Adored
2004,501,Tying the Knot
2004,503,Justice
2004,504,Father and Son
2004,505,What Alice Found
2004,506,Superstar in a Housedress
2004,507,Incident at Loch Ness
2004,508,After Freedom
2004,510,"The Bread, My Sweet"
2004,511,AKA
2004,512,Out of Time
2004,513,Showboy
2004,514,Cowboys and Angels
2004,516,A Tale of Two Sisters
2004,517,Blind Shaft
2004,518,Vodka Lemon
2004,519,L'Age d'Or
2004,520,Anatomy of Hell
2004,521,Last Life in the Universe
2004,522,Elephant
2004,523,Stander
2004,524,Chooch
2004,525,The Take
2004,526,The Raspberry Reich
2004,527,The Human Stain
2004,528,Gypsy 83
2004,529,Empathy
2004,530,The Hebrew Hammer
2004,531,A Foreign Affair
2004,532,Hearts and Minds
2004,533,The Umbrellas of Cherbourg
2004,534,Emerald Cowboy
2004,535,Bonhoeffer
2004,537,Fish Without a Bicycle
2004,538,"Goodbye, Dragon Inn"
2004,539,The Assassination of Richard Nixon
2004,540,Cowards Bend the Knee
2004,541,S21: The Khmer Rouge Killing Machine
2004,542,Maestro
2004,543,Shade
2004,544,Eat This New York
2004,546,Apollo 13  The IMAX Experience
2004,550,Cirque du Soleil: Journey of Man
2004,551,Frankie and Johnny Are Married
2004,552,Son frère
2004,553,Suddenly
2004,554,WMD: Weapons of Mass Deception
2004,555,The Burial Society
2004,556,Easy
2004,558,Ae Fond Kiss
2004,559,After Midnight
2004,560,A Love Song for Bobby Long
2004,561,Orwell Rolls in His Grave
2004,562,Merci Dr Rey!
2004,563,Asambhav
2004,564,Martin & Orloff
2004,565,Straight-Jacket
2004,566,Power Trip
2004,567,The Manson Family
2004,568,Face
2004,569,Fabled
2004,570,Purple Butterfly
2004,571,Good Boy
2004,572,Transfixed
2004,573,You I Love
2004,574,Mga munting tinig
2004,575,American Storytellers
2004,576,Faster
2004,577,Perfect Opposites
2004,578,It's Easier for a Camel...
2004,579,People Say I'm Crazy
2004,580,A Letter to True
2004,581,Off the Lip
2004,582,Reeseville
2004,583,The 24th Day
2004,584,Across the Sea of Time
2004,585,Crutch
2004,586,Pirates of the Caribbean: The Curse of the Black Pearl
2004,587,Touchez Pas au Grisbi
2004,588,Taking Sides
2004,589,Party Monster
2004,590,The Code
2004,592,Who Killed Bambi?
2004,593,Raja
2004,594,Freestyle: The Art of Rhyme
2004,595,Millennium Mambo
2004,596,Spin
2004,597,The Dust Factory
2004,598,Big Ain't Bad
2004,599,Close Call
2004,600,Rick
2004,601,The Deserted Station
2004,602,Intoxicating
2004,603,Anything But Love
2004,604,The Singing Detective
2004,605,Pauly Shore Is Dead
2004,606,MC5*: A True Testimonial
2004,607,Mind the Gap
2004,608,A Silent Love
2004,609,Let's Get Frank
2004,610,A Talking Picture
2004,612,Cuba: Island of Music
2004,613,Virgin
2004,615,Girlhood
2004,616,Imagining Argentina
2004,617,How to Draw a Bunny
2004,618,Evil Remains
2004,620,The Holy Land
2004,621,Glowing Eyes
2004,622,The Intended
2004,623,Carnage
2004,624,With All Deliberate Speed
2004,625,Wasabi Tuna
2004,626,Wake
2004,627,The Girl from Paris
2004,628,Los Angeles Plays Itself
2004,630,Master of the Game
2004,631,The Last Place on Earth
2004,632,It's All About Love
2004,633,Love Object
2004,634,Klezmer on Fish Street
2004,636,Particles of Truth
2004,637,Rivers and Tides: Andy Goldsworthy Working with Time
2004,638,Bright Future
2004,639,The Life: What's Your Pleasure?
2004,640,Demonlover
2004,641,Home of the Brave
2004,642,My Flesh and Blood
2004,643,Imaginary Heroes
2004,644,The Son
2004,645,Open My Heart
2004,646,In My Skin
2004,647,The Flower of Evil
2004,648,The Hillside Strangler
2004,649,Stella Street
2004,650,Dolls
2004,651,Bandido
2004,652,September 11
2004,653,Saints and Sinners
2004,655,The Green Butchers
2004,656,Big Animal
2004,657,"Still, the Children Are Here"
2004,658,Brothers in Arms
2004,659,Moog
2004,660,Cockfight
2004,662,Tamala 2010: A Punk Cat in Space
2004,663,Silent Waters
2004,664,Abouna
2004,665,Blue Gate Crossing
2004,666,Rockets Redglare!
2004,667,9 Dead Gay Guys
2004,668,Okraina
2004,669,The Child I Never Was
2004,670,Conspiracy of Silence
2004,671,Risk/Reward
2004,672,Swing
2004,673,Motocross Kids
2004,674,Firedancer
2004,675,Manna from Heaven
2004,677,The Road to Love
2004,678,Marathon
2004,679,Persons of Interest
2004,680,What Boys Like
2004,681,Seaside
2004,682,Free Radicals
2004,683,Shwaas
2004,684,The Embalmer
2004,685,Big Girls Don't Cry
2004,686,Freeze Frame
2004,688,Suspended Animation
2004,689,Jeepers Creepers 2
2004,690,Producing Adults
2004,692,Sky Blue
2004,694,"Jesus, You Know"
2004,695,A Grin Without A Cat
2004,696,On_Line
2004,697,Tasuma
2004,698,The Cremaster Cycle
2004,699,Tattoo Bar
2004,700,The Secret Lives of Dentists
