Year,Rank,Title
2016,107,Mechanic: Resurrection
2016,108,Free State of Jones
2016,109,Blair Witch
2016,110,God's Not Dead 2
2016,111,Keanu
2016,112,Middle School: The Worst Years of My Life
2016,113,Nine Lives
2016,114,Race
2016,115,Spotlight
2016,116,Brooklyn
2016,117,The Choice
2016,118,Eye in the Sky
2016,119,Bad Santa 2
2016,120,Masterminds
2016,121,Concussion
2016,122,Norm of the North
2016,123,The Birth of a Nation
2016,124,Eddie the Eagle
2016,125,The Infiltrator
2016,126,Keeping Up with the Joneses
2016,127,Criminal
2016,128,"Hello, My Name Is Doris"
2016,129,The Edge of Seventeen
2016,130,Love & Friendship
2016,131,Point Break
2016,132,Hillary's America: The Secret History of the Democratic Party
2016,133,Triple 9
2016,134,The Light Between Oceans
2016,135,Moonlight
2016,136,The Good Dinosaur
2016,137,The Hunger Games: Mockingjay - Part 2
2016,138,Fifty Shades of Black
2016,139,No manches Frida
2016,140,Café Society
2016,141,Pride and Prejudice and Zombies
2016,142,The Darkness
2016,143,Creed
2016,144,Nocturnal Animals
2016,145,The Lady in the Van
2016,146,Room
2016,147,The Perfect Match
2016,148,Popstar: Never Stop Never Stopping
2016,149,Hardcore Henry
2016,150,Meet the Blacks
2016,151,Carol
2016,152,Queen of Katwe
2016,153,Ratchet & Clank
2016,155,Dangal
2016,156,A Beautiful Planet
2016,157,The Wild Life
2016,158,Loving
2016,159,Shut In
2016,160,The Brothers Grimsby
2016,161,The Danish Girl
2016,162,The Young Messiah
2016,163,Jackie
2016,164,Southside with You
2016,165,Captain Fantastic
2016,166,Sultan
2016,167,Lion
2016,168,Hunt for the Wilderpeople
2016,169,Bleed for This
2016,170,Incarnate
2016,171,Absolutely Fabulous: The Movie
2016,172,Hands of Stone
2016,173,Don't Think Twice
2016,175,Ae Dil Hai Mushkil
2016,176,A Hologram for the King
2016,177,Swiss Army Man
2016,178,45 Years
2016,179,Denial
2016,180,Morgan
2016,181,Kabali
2016,182,The Man Who Knew Infinity
2016,183,Where to Invade Next
2016,184,Max Steel
2016,185,Batman: The Killing Joke
2016,186,Midnight Special
2016,187,Anomalisa
2016,188,Rules Don't Apply
2016,189,Miss Sloane
2016,190,Indignation
2016,191,Everybody Wants Some!!
2016,192,Maggie's Plan
2016,193,A Man Called Ove
2016,194,Sing Street
2016,195,The Mermaid
2016,196,Green Room
2016,197,Our Kind of Traitor
2016,198,Compadres
2016,199,The Martian
2016,200,The Other Side of the Door
2016,201,Spectre
2016,202,Anthropoid
2016,203,The Beatles: Eight Days a Week - The Touring Years
2016,204,The Oscar Nominated Short Films 2016: Live Action
2016,205,Ip Man 3
2016,206,Miles Ahead
2016,207,Kapoor & Sons
2016,208,The Disappointments Room
2016,209,Hillsong: Let Hope Rise
2016,210,Dear Zindagi
2016,211,A Aa
2016,212,Fan
2016,213,WARx2
2016,214,The Eagle Huntress
2016,215,Train to Busan
2016,216,I'm Not Ashamed
2016,217,A Bigger Splash
2016,218,The Dressmaker
2016,219,Desierto
2016,220,Greater
2016,221,Hidden Figures
2016,222,Demolition
2016,223,In the Heart of the Sea
2016,224,The Peanuts Movie
2016,225,Shin Godzilla
2016,226,The Handmaiden
2016,228,Bridge of Spies
2016,229,M.S. Dhoni: The Untold Story
2016,230,Find a Boyfriend for My Wife... PLEASE!
2016,231,Billy Lynn's Long Halftime Walk
2016,232,Harry Potter IMAX Marathon
2016,233,"To Joey, with Love"
2016,234,Weiner
2016,235,Son of Saul
2016,236,I Saw the Light
2016,237,Equity
2016,238,Neerja
2016,239,Jane Got a Gun
2016,240,Priceless
2016,241,Bajirao Mastani
2016,242,Youth
2016,243,Genius
2016,244,The Little Prince
2016,245,The Neon Demon
2016,246,Embrace of the Serpent
2016,247,Housefull 3
2016,248,Mohenjo Daro
2016,249,Krampus
2016,250,Hotel Transylvania 2
2016,251,Lazer Team
2016,252,The Music of Strangers: Yo-Yo Ma and the Silk Road Ensemble
2016,253,Vaxxed: From Cover-Up to Catastrophe
2016,254,Dough
2016,255,Wazir
2016,256,Papa Hemingway in Cuba
2016,257,The Insanity of God
2016,258,Certain Women
2016,259,Rustom
2016,260,The Innocents
2016,261,Elvis & Nixon
2016,262,Battle for Incheon: Operation Chromite
2016,263,The Hollars
2016,264,Trumbo
2016,265,Baar Baar Dekho
2016,266,Hubble 3D
2016,267,Goosebumps
2016,269,Patterns of Evidence: Exodus
2016,270,Gentleman
2016,271,Believe
2016,272,Elle
2016,273,Her & Him
2016,275,Premam
2016,276,Kapow
2016,277,Operation Mekong
2016,278,The Wailing
2016,279,31
2016,280,Huo guo ying xiong
2016,281,I Belonged to You
2016,282,Saturday's Warrior
2016,283,The Monkey King 2
2016,284,Little Men
2016,286,Mr. Church
2016,287,Mustang
2016,288,Born to Be Wild
2016,290,American Honey
2016,291,El Jeremías
2016,292,City of Gold
2016,294,Mr. Six
2016,295,Range 15
2016,296,The Bronze
2016,297,Tickled
2016,298,Lo and Behold: Reveries of the Connected World
2016,299,The Himalayas
2016,300,Gleason
2016,301,A Tale of Love and Darkness
2016,302,Teo-neol
2016,303,Patriots Day
2016,304,Knight of Cups
2016,305,Cold War II
2016,306,Harry & Snowman
2016,307,American Pastoral
2016,308,The Age of Shadows
2016,309,Obsession
2016,310,The First Monday in May
2016,312,Unsullied
2016,313,Marguerite
2016,314,The Boy and the Beast
2016,315,Wiener-Dog
2016,316,Dilwale
2016,317,Detective Chinatown
2016,319,Luck-Key
2016,321,Gimme Danger
2016,322,Baaghi
2016,323,I Am Not Madame Bovary
2016,324,Embrace: The Documentary
2016,325,Voiceless
2016,326,The Lobster
2016,327,Mr. Donkey
2016,328,Eat That Question
2016,330,Kahaani 2
2016,331,L.O.R.D: Legend of Ravaging Dynasties
2016,332,High-Rise
2016,333,Three
2016,334,Kaashmora
2016,335,Under the Sea 3D
2016,336,The Bounce Back
2016,337,AmeriGeddon
2016,338,The Wasted Times
2016,339,Francofonia
2016,340,Mia madre
2016,341,Christine
2016,342,April and the Extraordinary World
2016,343,The People Vs. Fritz Bauer
2016,344,Aquarius
2016,345,Ixcanul
2016,346,Silence
2016,347,Kingsglaive: Final Fantasy XV
2016,348,My Golden Days
2016,349,The Family Fang
2016,350,Minimalism: A Documentary About the Important Things
2016,351,Dheepan
2016,353,"Life, Animated"
2016,354,Macbeth
2016,355,Love the Coopers
2016,356,Xun long jue
2016,357,Oasis: Supersonic
2016,358,Things to Come
2016,359,The Invitation
2016,360,Jimmy Vestvood: Amerikan Hero
2016,361,Galapagos
2016,362,Miss Hokusai
2016,363,Spirit of the Game
2016,364,Naam Hai Akira
2016,365,Island of Lemurs: Madagascar
2016,366,Ho Mann Jahaan
2016,367,Kaptaan
2016,368,The Clan
2016,369,White Girl
2016,371,Complete Unknown
2016,372,Digimon Adventure tri. Part 1: Reunion
2016,373,The Intern
2016,374,The Masked Saint
2016,375,League of Gods
2016,376,The Polar Express  2016 IMAX Release
2016,377,The 33
2016,378,Viva
2016,379,Julieta
2016,380,The Wave
2016,381,Tampopo
2016,382,Asura
2016,383,"Hieronymus Bosch, Touched by the Devil"
2016,384,Apparition Hill
2016,385,The Fits
2016,386,De Palma
2016,387,Janis: Little Girl Blue
2016,388,Louder Than Bombs
2016,389,The Night Before
2016,390,The Love Witch
2016,393,Sunset Song
2016,394,The Witness
2016,395,Eva Hesse
2016,396,Born to Be Blue
2016,397,Generation Found
2016,398,Kicks
2016,399,Rams
2016,400,Touched with Fire
2016,401,Krisha
2016,402,Psycho-Pass: The Movie
2016,403,20th Century Women
2016,404,The Kind Words
2016,405,Tumbledown
2016,406,Ism
2016,407,Devil and Angel
2016,408,Requiem for the American Dream
2016,409,Neruda
2016,410,Chimes at Midnight
2016,411,Spirits' Homecoming
2016,412,Sweet Bean
2016,413,A War
2016,414,Theeb
2016,415,Miss Sharon Jones!
2016,417,Three
2016,418,Tale of Tales
2016,419,Sicario
2016,420,Caged No More
2016,422,The Measure of a Man
2016,425,Remember the Goal
2016,426,Zero Days
2016,427,Secret in Their Eyes
2016,428,Seasons
2016,429,Aferim!
2016,431,Heart of a Dog
2016,433,Dictator
2016,434,Demon
2016,435,Under the Sun
2016,436,Puerto Ricans in Paris
2016,437,Victor
2016,438,Cameraperson
2016,439,Best Worst Thing That Ever Could Have Happened...
2016,440,SEED: The Untold Story
2016,441,Our Last Tango
2016,442,Rock on 2
2016,443,Tower
2016,444,Seondal: The Man Who Sells the River
2016,445,So Young 2: Never Gone
2016,446,Ingrid Bergman: In Her Own Words
2016,447,Live by Night
2016,448,The Fight Within
2016,449,"New York, New York"
2016,450,Other People
2016,451,Morris from America
2016,453,I Married an Anti-Fan
2016,454,Sand Storm
2016,456,Deep Sea
2016,457,Author: The JT LeRoy Story
2016,458,Los Sures
2016,459,Mountains May Depart
2016,460,Cock and Bull
2016,461,A Street Cat Named Bob
2016,462,Chi-Raq
2016,463,Vita Activa: The Spirit of Hannah Arendt
2016,464,King Cobra
2016,465,Space Station 3D
2016,466,For the Love of Spock
2016,467,Peggy Guggenheim: Art Addict
2016,468,Dark Horse
2016,469,My Best Friend's Wedding
2016,470,Sky on fire
2016,471,Colliding Dreams
2016,472,Saala Khadoos
2016,473,Toni Erdmann
2016,474,Don't Blink
2016,475,Sword Master
2016,476,Michael Moore in TrumpLand
2016,477,Paterson
2016,478,The Brand New Testament
2016,479,Raiders!: The Story of the Greatest Fan Film Ever Made
2016,480,Sweet 20
2016,481,The Congressman
2016,482,Do Not Resist
2016,483,Norman Lear: Just Another Version of You
2016,484,Les Cowboys
2016,485,The Dark Horse
2016,486,Tamjung Hong Gil-dong: Sarajin Ma-eul
2016,487,Max Rose
2016,488,Maze Runner: The Scorch Trials
2016,489,King Georges
2016,491,A Monster Calls
2016,492,Microbe & Gasoline
2016,493,The Tenth Man
2016,494,Trapped
2016,495,Creative Control
2016,496,Dancer
2016,497,Hitchcock/Truffaut
2016,498,In a Valley of Violence
2016,499,The Messenger
2016,500,Too Late
2016,501,Girl Asleep
2016,502,Presenting Princess Shaw
2016,503,Time Renegades
2016,504,Vanishing Time: A Boy Who Returned
2016,505,Command and Control
2016,506,Sold
2016,507,Disorder
2016,508,Fire at Sea
2016,509,Grandma
2016,510,Burnt
2016,511,Journey to the South Pacific
2016,512,Pele: Birth of a Legend
2016,513,Dongju: The Portrait of a Poet
2016,514,Men & Chicken
2016,515,Wedding Doll
2016,516,L'attesa
2016,517,The Lovers & the Despot
2016,518,Voyage of Time: The IMAX Experience
2016,520,Regression
2016,521,Clown
2016,522,Our Little Sister
2016,523,Diary of a Chambermaid
2016,524,My King
2016,525,High Strung
2016,526,The Club
2016,527,Being 17
2016,528,The Last Man on the Moon
2016,529,Cemetery of Splendor
2016,530,My Annoying Brother
2016,531,The Unknowns
2016,532,Like for Likes
2016,533,In the Shadow of Women
2016,534,The Take
2016,536,The Treasure
2016,537,Fatima
2016,538,Mifune: The Last Samurai
2016,539,To the Arctic 3D
2016,540,Ma ma
2016,541,Remember
2016,542,3 Weeks in Yerevan
2016,543,We Are X
2016,544,Suffragette
2016,545,A Melody to Remember
2016,546,Nuts!
2016,547,The Greasy Strangler
2016,548,Danny Says
2016,549,Phantom of the Theatre
2016,550,The Land
2016,551,Tanna
2016,552,Mastizaade
2016,553,Closet Monster
2016,555,Wild Oats
2016,556,Is That a Gun in Your Pocket?
2016,557,The Homeless Billionaire
2016,558,La Notte
2016,559,Restored Me
2016,560,Catching the Sun
2016,561,Spa Night
2016,562,Germans & Jews
2016,564,Come What May
2016,565,Trust Fund
2016,566,How to Let Go of the World: and Love All the Things Climate Can't Change
2016,567,Until Forever
2016,568,Labyrinth of Lies
2016,569,Summertime
2016,570,Songs My Brothers Taught Me
2016,571,Mr. Right
2016,572,Phantom Boy
2016,573,Sweet Sixteen
2016,575,Last Cab to Darwin
2016,576,Gosanja: Dae-dong-yeo Ji-do
2016,577,Off the Rails
2016,578,Equals
2016,579,Multiple Maniacs
2016,580,The Intervention
2016,581,Monster Hunt
2016,583,Anesthesia
2016,585,Under the Shadow
2016,586,Paths of the Soul
2016,587,As I Open My Eyes
2016,588,Pan
2016,589,River of Fundament
2016,590,Taxi
2016,591,Being Charlie
2016,592,From Afar
2016,593,For a Few Bullets
2016,595,The Seventh Fire
2016,596,"Kill Me, Deadly"
2016,597,No Home Movie
2016,598,The Best Democracy Money Can Buy
2016,599,The Dog Wedding
2016,600,Troublemakers: The Story of Land Art
2016,601,The Last Princess
2016,602,Time to Choose
2016,603,Valley of Love
2016,604,"Rabin, the Last Day"
2016,605,Take Me to the River
2016,606,Master
2016,607,Kaili Blues
2016,608,Unlocking the Cage
2016,609,Blackway
2016,610,Neon Bull
2016,611,Papa
2016,612,Truth
2016,613,The Eyes of My Mother
2016,614,Front Cover
2016,615,A Monster with a Thousand Heads
2016,616,Standing Tall
2016,617,The Winding Stream
2016,618,Cosmos
2016,619,Chevalier
2016,620,Gurukulam
2016,621,Kate Plays Christine
2016,622,Banjo
2016,623,The New Year's Eve of Old Lee
2016,624,Disturbing the Peace
2016,625,Évolution
2016,626,Sudden Fear
2016,627,"Right Now, Wrong Then"
2016,628,Love Thy Nature
2016,629,Lolo
2016,630,Harmony
2016,631,The Hill Chris Climbed: The Gridiron Heroes Story
2016,632,The Seasons In Quincy: Four Portraits of John Berger
2016,633,Kamikaze 89
2016,634,Be Here Now
2016,635,Generation Startup
2016,636,Reparation
2016,637,Sanam Teri Kasam
2016,638,The Black Dove
2016,639,Blue Jay
2016,640,Thank You for Your Service
2016,641,Term Life
2016,642,Already Tomorrow in Hong Kong
2016,643,Almost Holy
2016,644,Legend
2016,646,Band of Robbers
2016,647,The Sea of Trees
2016,648,Love Me True
2016,649,"No Pay, Nudity"
2016,650,This Last Lonely Place
2016,651,The Letters
2016,652,Woodlawn
2016,653,Revelation: Dawn of Global Government
2016,654,Search Engines
2016,655,Ktown Cowboys
2016,656,Never
2016,657,Seoul Searching
2016,658,In Jackson Heights
2016,660,The Channel
2016,661,Coming Through the Rye
2016,662,A Bit of Bad Luck
2016,663,Wildflower
2016,664,Holy Hell
2016,665,The Romans
2016,666,I Knew Her Well
2016,667,Men Go to Battle
2016,668,Peter and the Farm
2016,669,How He Fell in Love
2016,670,Streit's: Matzo and the American Dream
2016,671,Landfill Harmonic
2016,672,New World Order
2016,673,Sembene!
2016,674,Tharlo
2016,676,Always Shine
2016,677,Colonia
2016,678,Entertainment
2016,679,Five Nights in Maine
2016,680,Be Somebody
2016,681,Starcrossed
2016,682,Of Mind and Music
2016,683,1915
2016,684,Argentina
2016,685,Remember You
2016,687,The Uncondemned
2016,688,Brother Nature
2016,689,Newtown
2016,690,Shangri-La Suite
2016,691,Yosemite
2016,692,The Fiancé
2016,693,The Comedian
2016,694,On the Map
2016,695,A Space Program
2016,696,Tikkun
2016,697,The Duelist
2016,698,Late Spring
2016,699,The Adderall Diaries
2016,700,The Program
2016,701,Censored Voices
2016,702,Neither Heaven Nor Earth
2016,703,When Two Worlds Collide
2016,704,The Monster
2016,705,City of Women
2016,706,The Ones Below
2016,707,"Kiki, Love to Love"
2016,708,Elstree 1976
2016,709,Destiny
2016,710,Hot Water
2016,711,Kill Zone 2
2016,712,History of Jazz: Oxygen for the Ears
2016,713,Lucha Mexico
2016,714,Don't Call Me Son
2016,715,River of Grass
2016,716,The Ruins of Lifta
2016,717,Harry Benson: Shoot First
2016,718,Viktoria
2016,719,Jeruzalem
2016,720,Theo Who Lived
2016,721,Hacker
2016,722,Flowers
2016,723,What Happened Last Night
2016,724,A Reason
2016,725,A Matter of Faith
2016,726,National Bird
2016,727,Approaching the Unknown
2016,728,Beta Test
2016,729,Into the Forest
2016,730,Made in France
2016,731,The Lost Arcade
2016,732,Southbound
2016,733,Hooligan Sparrow
2016,734,Frank & Lola
2016,735,Chronic
2016,736,The Last King
2016,737,Providence
2016,738,Gone Doggy Gone
2016,739,Butterfly Girl
2016,740,Gabo: The Creation of Gabriel Garcia Marquez
2016,741,We Are Twisted Fucking Sister!
2016,742,The Olivia Experiment
2016,743,Mojave
2016,744,Silicon Cowboys
2016,745,NightLights
2016,746,Golden Kingdom
2016,747,Pet
2016,748,The Other Side
2016,749,Talent Has Hunger
2016,750,Portrait of a Garden
2016,751,An Eye for Beauty
2016,752,Land of Mine
2016,754,I Don't Belong Anywhere: The Cinema of Chantal Akerman
2016,755,The President
2016,756,They Will Have to Kill Us First: Malian Music In Exile
2016,757,Tab Hunter Confidential
2016,758,Old Stone
2016,759,Noma: My Perfect Storm
2016,760,Magnus
2016,761,Ocean Waves
2016,762,Indian Point
2016,763,The Pearl Button
2016,764,It Had to Be You
2016,765,"Brutti, sporchi e cattivi"
2016,766,The Preppie Connection
2016,767,Rosenwald
2016,768,The Brainwashing of My Dad
2016,769,Boom Bust Boom
2016,770,Mad Tiger
2016,771,Ghost Team
2016,772,The Dying of the Light
2016,773,Spices of Liberty
2016,774,The Charnel House
2016,775,The Carer
2016,776,Slash
2016,777,Bourek
2016,778,Undrafted
2016,779,Klovn Forever
2016,780,Amy
2016,781,Hunter Gatherer
2016,782,Welcome to Happiness
2016,783,Dreams Rewired
2016,784,A Perfect Day
2016,785,Call Her Applebroog
2016,786,Roseanne for President!
2016,787,Marinoni: The Fire in the Frame
2016,788,Blood on the Mountain
2016,789,Sworn Virgin
2016,790,Miss Stevens
2016,791,The Automatic Hate
2016,793,Synchronicity
2016,794,On Tour with Pina Bausch
2016,795,On Meditation
2016,796,Auto Shop of Horrors
2016,797,Maximum Ride
2016,798,Breaking a Monster
2016,799,Among the Believers
2016,801,The Hollow
2016,802,Lamb
2016,803,The Last Film Festival
2016,805,The Summer of Sangaile
2016,806,Burning Bodhi
2016,808,"Arabian Nights - Volume 1, The Restless One"
2016,809,In Harmony
2016,810,Chosen
2016,811,Best and Most Beautiful Things
2016,812,The Bad Kids
2016,813,A Kind of Murder
2016,814,The Professor: Tai Chi's Journey West
2016,816,The Forbidden Room
2016,817,The Wonders
2016,818,Mekong Hotel
2016,819,Homeland (Iraq Year Zero)
2016,821,From the East
2016,823,Ek Hazarachi Note
2016,824,Memoria
2016,825,Vigilante Diaries
2016,826,The Watermelon Woman
2016,827,A Beautiful Now
2016,828,Au nom de ma fille
2016,829,Miss India America
2016,830,"Arabian Nights - Volume 2, The Desolate One"
2016,831,Level Up
2016,832,The Silence of Mark Rothko
2016,833,The Lovely Month of May
2016,834,Bikes vs Cars
2016,835,A Small Good Thing
2016,836,Yalom's Cure
2016,837,The Ghosts of Johnson Woods
2016,838,"Arabian Nights - Volume 3, The Enchanted One"
2016,839,Officer Downe
2016,840,Marius/Fanny/César
2016,841,Next Time I'll Aim for the Heart
2016,842,The Student and Mister Henri
2016,843,A Girl Like Grace
2016,844,Down by Love
2016,845,The Pit
2016,846,Dark Star: HR Gigers Welt
2016,847,Moana
2016,848,Green is Gold
2016,849,Legends from the Sky
2016,850,Far from Vietnam
2016,851,The Lady in the Car with Glasses and a Gun
2016,852,Hannah: Buddhism's Untold Journey
2016,853,Tosca's Kiss
2016,854,News from Planet Mars
2016,855,Satanic
2016,856,The Night Watchman
