Year,Rank,Title
2009,175,Bandslam
2009,176,Moon
2009,177,Miss March
2009,178,Magnificent Desolation: Walking on the Moon 3D
2009,179,Bright Star
2009,180,Australia
2009,181,"Food, Inc."
2009,182,Madagascar: Escape 2 Africa
2009,183,Good Hair
2009,184,The September Issue
2009,185,The Class
2009,186,The Brothers Bloom
2009,187,Space Station 3D
2009,188,3 Idiots
2009,189,Two Lovers
2009,190,Quantum of Solace
2009,191,Chéri
2009,192,Rachel Getting Married
2009,193,Easy Virtue
2009,194,Sin Nombre
2009,195,My One and Only
2009,196,Love Nowadays
2009,197,The Dark Knight
2009,198,In the Loop
2009,199,Sea Monsters: A Prehistoric Adventure
2009,200,Adam
2009,201,Waltz with Bashir
2009,202,Dolphins and Whales 3D: Tribes of the Ocean
2009,203,Is Anybody There?
2009,204,The Young Victoria
2009,205,Rudo y Cursi
2009,206,Valentino: The Last Emperor
2009,207,Every Little Step
2009,208,Summer Hours
2009,209,Battle for Terra
2009,210,It Might Get Loud
2009,211,"New York, I Love You"
2009,212,Broken Embraces
2009,214,Departures
2009,215,Incredible Love
2009,216,I Hope They Serve Beer in Hell
2009,217,X Games 3D: The Movie
2009,218,Bad Lieutenant: Port of Call New Orleans
2009,219,Che: Part One/Che: Part Two
2009,220,Fly Me to the Moon 3D
2009,221,Scoundrel
2009,222,Paper Heart
2009,223,A Single Man
2009,224,The Secrets of Jonathan Sperry
2009,225,Beverly Hills Chihuahua
2009,226,The Wizard of Oz  2009 NCM Fathom Event
2009,227,"Yoo-Hoo, Mrs. Goldberg"
2009,228,Sugar
2009,229,Paris
2009,230,New York
2009,231,More Than a Game
2009,232,De Dana Dan
2009,233,Management
2009,234,Role Models
2009,235,I've Loved You So Long
2009,236,Made in China
2009,237,Cold Souls
2009,238,Tyson
2009,239,Delhi-6
2009,240,Goodbye Solo
2009,241,Seraphine
2009,242,Paris 36
2009,243,Me and Orson Welles
2009,244,The Cove
2009,245,The Boys Are Back
2009,246,Wendy and Lucy
2009,247,The Wonder of It All
2009,248,Billu
2009,249,Kurbaan
2009,250,The Great Buck Howard
2009,251,Let the Right One In
2009,252,The Cross
2009,253,Ghajini
2009,254,Wake Up Sid
2009,255,The Girlfriend Experience
2009,256,Fanboys
2009,257,Anvil: The Story of Anvil
2009,259,High School Musical 3
2009,260,The Imaginarium of Doctor Parnassus
2009,261,Play the Game
2009,262,The Oscar Nominated Short Films 2009: Live Action
2009,263,Dil Bole Hadippa!
2009,264,The Stoning of Soraya M.
2009,265,The Messenger
2009,266,Amreeka
2009,267,Everlasting Moments
2009,269,Lemon Tree
2009,270,Roving Mars
2009,271,U2 3D
2009,272,American Violet
2009,273,From Mexico with Love
2009,274,Shall We Kiss?
2009,275,Tetro
2009,276,Red Cliff
2009,277,The Polar Express  2009 IMAX Release
2009,278,The Maid
2009,279,Little Ashes
2009,280,Crazy Heart
2009,281,The Baader Meinhof Complex
2009,282,Deep Sea
2009,283,Crossing Over
2009,284,Vicky Cristina Barcelona
2009,285,The Damned United
2009,286,"Synecdoche, New York"
2009,287,The Limits of Control
2009,288,Lymelife
2009,289,Humpday
2009,290,The Nightmare Before Christmas  2009 3D Release
2009,291,Antichrist
2009,292,Transylmania
2009,293,La Danse: The Paris Opera Ballet
2009,294,Luck by Chance
2009,295,Cadillac Records
2009,296,Tokyo!
2009,297,Wanted
2009,298,The Merry Gentleman
2009,299,Nothing Like the Holidays
2009,300,Lorna's Silence
2009,301,The Secret Life of Bees
2009,302,The Boy in the Striped Pajamas
2009,303,Thirst
2009,304,The Lovely Bones
2009,305,Unmistaken Child
2009,306,O'Horten
2009,307,London Dreams
2009,308,The Informers
2009,309,Adoration
2009,310,A Woman in Berlin
2009,311,Happy-Go-Lucky
2009,312,Outrage
2009,313,Tokyo Sonata
2009,314,Tera Mera Ki Rishta
2009,315,Fireproof
2009,316,Revanche
2009,317,What's Your Zodiac Sign?
2009,318,Blood: The Last Vampire
2009,319,The Private Lives of Pippa Lee
2009,320,Spread
2009,321,Larger Than Life in 3D
2009,322,Zack and Miri Make a Porno
2009,323,Black Dynamite
2009,324,Eagle Eye
2009,325,Il Divo
2009,326,(Untitled)
2009,327,Big Fan
2009,328,The Beaches of Agnès
2009,329,World's Greatest Dad
2009,330,Do Knot Disturb
2009,331,Enlighten Up!
2009,332,Harvard Beats Yale 29-29
2009,333,Soul Power
2009,334,Frozen River
2009,335,The Burning Plain
2009,336,Father
2009,337,Me and Mrs. Khanna
2009,338,Herb & Dorothy
2009,339,Body of Lies
2009,340,Shrink
2009,341,Passport to Love
2009,342,Galapagos
2009,343,Still Walking
2009,344,Outlander
2009,345,Youssou Ndour: I Bring What I Love
2009,346,Crude
2009,347,Tulpan
2009,348,The Yes Men Fix the World
2009,349,Brothers at War
2009,350,Rab Ne Bana Di Jodi
2009,351,Hunger
2009,352,The Other Man
2009,353,Luck
2009,354,Flame & Citron
2009,355,Changeling
2009,356,Free Style
2009,357,Appaloosa
2009,358,The Horse Boy
2009,359,35 Shots of Rum
2009,360,Fados
2009,361,A Christmas Tale
2009,362,12
2009,363,"War Eagle, Arkansas"
2009,364,Street Dreams
2009,365,All the Best: Fun Begins
2009,366,Examined Life
2009,367,Katyn
2009,368,The Song of Sparrows
2009,369,Ballerina
2009,370,Gentlemen Broncos
2009,371,Monster Beach Party
2009,372,Medicine for Melancholy
2009,373,Life Partner
2009,374,Evangelion: 1.0 You Are (Not) Alone
2009,375,The Way We Get By
2009,376,Bronson
2009,377,Nights in Rodanthe
2009,378,Cherry Blossoms
2009,379,Alien Trespass
2009,380,Carriers
2009,381,Rolling
2009,382,Gigantic
2009,383,Ong Bak 2
2009,384,Afghan Star
2009,385,The House of the Devil
2009,386,Shortkut - The Con Is On
2009,387,No Impact Man: The Documentary
2009,388,Throw Down Your Heart
2009,389,The Headless Woman
2009,390,Made in U.S.A
2009,391,Under Our Skin
2009,392,Motherhood
2009,393,The Polar Express  2008 IMAX Release
2009,394,Cloud 9
2009,395,The Little Traitor
2009,396,Z
2009,397,Igor
2009,398,The Mysteries of Pittsburgh
2009,399,Sleep Dealer
2009,400,The Haunting of Molly Hartley
2009,401,Crips and Bloods: Made in America
2009,403,White on Rice
2009,404,The Secrets
2009,405,Julia
2009,406,Soul Men
2009,407,Service
2009,408,The Secret of the Grain
2009,409,Skills Like This
2009,410,The Providence Effect
2009,411,Jerichow
2009,412,One Day You'll Understand
2009,413,Treeless Mountain
2009,414,Silent Light
2009,415,The Boys: The Sherman Brothers' Story
2009,416,In a Dream
2009,417,La Bohème
2009,418,Broken Hill
2009,419,Bart Got a Room
2009,420,Not Forgotten
2009,421,Mystery Team
2009,422,Visual Acoustics
2009,423,Lost in Love
2009,424,Burma VJ: Reporting from a Closed Country
2009,425,A Secret
2009,426,Trucker
2009,427,American Casino
2009,428,Royal Kill
2009,429,$9.99
2009,430,Brighton Rock
2009,431,That Evening Sun
2009,432,Love N' Dancing
2009,433,Killing Kasztner
2009,434,Owl and the Sparrow
2009,435,Collapse
2009,436,Dead Snow
2009,439,William Kunstler: Disturbing the Universe
2009,441,Until the Light Takes Us
2009,442,Pressure Cooker
2009,443,The Golden Boys
2009,444,Four Seasons Lodge
2009,445,How About You
2009,446,The End of Poverty?
2009,447,We Live in Public
2009,448,Beeswax
2009,451,Absurdistan
2009,452,The Legend of God's Gun
2009,453,Transporter 3
2009,454,The Slammin' Salmon
2009,455,"Police, Adjective"
2009,456,Oh My God
2009,458,Were the World Mine
2009,460,Uncertainty
2009,461,Pray the Devil Back to Hell
2009,462,13B: Fear Has a New Address
2009,463,Our City Dreams
2009,464,The Wild Child
2009,465,Le combat dans l'île
2009,466,Brief Interviews with Hideous Men
2009,467,Trouble the Water
2009,468,Tell No One
2009,469,Beyond a Reasonable Doubt
2009,470,JCVD
2009,471,Of Time and the City
2009,472,Fuel
2009,473,Man on Wire
2009,474,Lola Montès
2009,475,Super Capers: The Origins of Ed and the Missing Bullion
2009,476,24 City
2009,477,Ciao
2009,478,American Swing
2009,479,The Betrayal
2009,480,Teza
2009,481,The Windmill Movie
2009,482,Máncora
2009,483,Call of the Wild
2009,484,Streetballers
2009,485,Explicit Ills
2009,486,An American Affair
2009,487,Runaways
2009,488,Stranded: I've Come from a Plane That Crashed on the Mountains
2009,489,"Léon Morin, Priest"
2009,490,Coyote County Loser
2009,491,Surveillance
2009,492,Guest of Cindy Sherman
2009,493,The Garden
2009,494,T-Rex: Back to the Cretaceous
2009,495,Earth Days
2009,496,The Answer Man
2009,497,Max Payne
2009,498,Perestroika
2009,499,Nursery University
2009,501,Serious Moonlight
2009,502,Gotta Dance
2009,503,Kal Kissne Dekha
2009,504,The Big Gay Musical
2009,505,Good
2009,506,City of Ember
2009,507,Death in Love
2009,508,Weather Girl
2009,509,Downloading Nancy
2009,510,"You, the Living"
2009,511,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!"
2009,512,Tony Manero
2009,513,Walt & El Grupo
2009,514,If I Die Tonight
2009,515,A Wink and a Smile
2009,516,The Open Road
2009,517,Donkey Punch
2009,518,Severed Ways: The Norse Discovery of America
2009,519,Blessed Is the Match
2009,520,Killshot
2009,521,Timecrimes
2009,522,Dev.D
2009,523,Between Love & Goodbye
2009,524,Dare
2009,525,Women in Trouble
2009,526,The New Twenty
2009,527,Adventures of Power
2009,528,April Showers
2009,529,Splinterheads
2009,530,Tennessee
2009,532,Small Change
2009,533,The Wedding Song
2009,534,Five Minutes of Heaven
2009,535,Harmony and Me
2009,536,Mississippi Mermaid
2009,537,The Education of Charlie Banks
2009,538,Chocolate
2009,539,A Town Called Panic
2009,540,Leonera
2009,541,Kabei: Our Mother
2009,542,Daddy Cool: Join the Fun
2009,543,Nobody
2009,544,Carmen and Geoffrey
2009,545,Laila's Birthday
2009,546,The Escapist
2009,547,Sherman's Way
2009,549,The Art of Being Straight
2009,550,Sex Positive
2009,551,Defamation
2009,552,Yuri Gagarin Conspiracy: Fallen Idol
2009,553,Chelsea on the Rocks
2009,554,One Peace at a Time
2009,555,Quiet Chaos
2009,557,Antarctica
2009,558,Looking for Palladin
2009,559,I Hate Valentine's Day
2009,560,I.O.U.S.A.
2009,561,Peter and Vandy
2009,562,WALL·E
2009,563,Home
2009,565,Act of God
2009,566,Fix
2009,567,The River Within
2009,568,Pretty Ugly People
2009,569,Mammoth
2009,571,The Missing Person
2009,572,Robert Blecker Wants Me Dead
2009,573,The Janky Promoters
2009,574,Loren Cass
2009,575,"Live Fast, Die Young"
2009,576,Blind Date
2009,577,Monsieur Verdoux
2009,578,Winter of Frozen Dreams
2009,579,Grace
2009,580,Yonkers Joe
2009,581,Spinning Into Butter
2009,582,I Sell the Dead
2009,583,Reunion
2009,584,Eleven Minutes
2009,585,Louise Bourgeois
2009,586,Endgame
2009,587,Jazz in the Diamond District
2009,588,Call + Response
2009,589,Mutant Chronicles
2009,590,A Man Named Pearl
2009,591,The Skeptic
2009,592,The Bride & The Grooms
2009,593,Waiting for Dublin
2009,594,Gogol Bordello Non-Stop
2009,595,Dhoondte Reh Jaoge
2009,596,The Strip
2009,597,Daytime Drinking
2009,598,Momma's Man
2009,599,The Death Factory Bloodletting
2009,600,The Ministers
2009,601,Box Elder
2009,602,Corked
2009,603,The Beautiful Truth
2009,604,Alexandra
2009,605,The Marc Pease Experience
2009,606,Afterschool
2009,607,Pontypool
2009,608,Give Me Your Hand
2009,610,Death of a Ghost Hunter
2009,611,Ricky
2009,612,American Fork
2009,613,Devil Girl
2009,614,"Otto; or, Up with Dead People"
2009,615,Familiar Strangers
2009,616,Yiddish Theater: A Love Story
2009,617,Breakfast with Scot
2009,618,The Blue Tooth Virgin
2009,620,The Village Barbershop
2009,621,Sikandar
2009,622,Shuttle
2009,623,The Canyon
2009,624,Ghosted
2009,625,Eden
2009,626,America Betrayed
2009,627,I Can't Think Straight
2009,628,Love Comes Lately
2009,629,Food Beware: The French Organic Revolution
2009,630,Tru Loved
2009,631,House of the Sleeping Beauties
2009,632,Ashes of Time
2009,633,Confessionsofa Ex-Doofus-ItchyFooted Mutha
2009,634,August Evening
2009,635,Amarcord  Undated Brazil Release
2009,636,How to Be a Serial Killer
2009,637,Teeth
2009,638,The Order of Myths
2009,639,Save Me
2009,640,Gooby
2009,641,"Patrik, Age 1.5"
2009,642,I Can No Longer Hear the Guitar
2009,643,The Amazing Truth About Queen Raquela
2009,644,Moving Midway
2009,645,The Objective
2009,646,Dog Eat Dog
