Year,Rank,Title
2016,74,Allied
2016,75,Nerve
2016,77,Risen
2016,78,Assassin's Creed
2016,79,The Nice Guys
2016,80,The Boy
2016,81,Dirty Grandpa
2016,82,Ouija: Origin of Evil
2016,83,The 5th Wave
2016,84,Inferno
2016,85,Mother's Day
2016,86,Gods of Egypt
2016,87,La La Land
2016,88,Why Him?
2016,89,"Hail, Caesar!"
2016,91,When the Bough Breaks
2016,92,Zoolander 2
2016,94,The Finest Hours
2016,95,Florence Foster Jenkins
2016,96,Manchester by the Sea
2016,97,Hell or High Water
2016,98,The Forest
2016,99,Ben-Hur
2016,100,Fences
2016,101,The Witch
2016,102,Collateral Beauty
2016,103,Bridget Jones's Baby
2016,104,What Now?
2016,105,Whiskey Tango Foxtrot
2016,106,Snowden
2016,107,Mechanic: Resurrection
2016,108,Free State of Jones
2016,109,Blair Witch
2016,110,God's Not Dead 2
2016,111,Keanu
2016,112,Middle School: The Worst Years of My Life
2016,113,Nine Lives
2016,114,Race
2016,117,The Choice
2016,118,Eye in the Sky
2016,119,Bad Santa 2
2016,120,Masterminds
2016,122,Norm of the North
2016,123,The Birth of a Nation
2016,124,Eddie the Eagle
2016,125,The Infiltrator
2016,126,Keeping Up with the Joneses
2016,127,Criminal
2016,128,"Hello, My Name Is Doris"
2016,129,The Edge of Seventeen
2016,130,Love & Friendship
2016,132,Hillary's America: The Secret History of the Democratic Party
2016,133,Triple 9
2016,134,The Light Between Oceans
2016,135,Moonlight
2016,138,Fifty Shades of Black
2016,139,No manches Frida
2016,140,Café Society
2016,141,Pride and Prejudice and Zombies
2016,142,The Darkness
2016,144,Nocturnal Animals
2016,147,The Perfect Match
2016,148,Popstar: Never Stop Never Stopping
2016,149,Hardcore Henry
2016,150,Meet the Blacks
2017,1,Star Wars: Episode VIII - The Last Jedi
2017,2,Beauty and the Beast
2017,3,Wonder Woman
2017,4,Guardians of the Galaxy Vol. 2
2017,5,Spider-Man: Homecoming
2017,6,It
2017,7,Thor: Ragnarok
2017,8,Despicable Me 3
2017,9,Logan
2017,10,The Fate of the Furious
2017,11,Justice League
2017,12,Dunkirk
2017,13,Coco
2017,14,The Lego Batman Movie
2017,15,Get Out
2017,16,The Boss Baby
2017,17,Pirates of the Caribbean: Dead Men Tell No Tales
2017,18,Jumanji: Welcome to the Jungle
2017,19,Kong: Skull Island
2017,21,Cars 3
2017,22,War for the Planet of the Apes
2017,23,Split
2017,24,Transformers: The Last Knight
2017,26,Wonder
2017,29,Girls Trip
2017,30,Fifty Shades Darker
2017,31,Baby Driver
2017,32,Annabelle: Creation
2017,33,Daddy's Home 2
2017,34,Murder on the Orient Express
2017,35,Kingsman: The Golden Circle
2017,36,John Wick: Chapter 2
2017,37,Blade Runner 2049
2017,38,The Emoji Movie
2017,39,Power Rangers
2017,40,The Mummy
2017,41,The Hitman's Bodyguard
2017,42,Alien: Covenant
2017,43,Captain Underpants: The First Epic Movie
2017,44,A Bad Moms Christmas
2017,45,A Dog's Purpose
2017,46,Pitch Perfect 3
2017,47,The Lego Ninjago Movie
2017,48,Baywatch
2017,49,The Shack
2017,50,Happy Death Day
2017,51,Ferdinand
2017,52,Atomic Blonde
2017,53,American Made
2017,54,The Dark Tower
2017,55,The Greatest Showman
2017,56,Boo 2! A Madea Halloween
2017,58,Snatched
2017,59,The Great Wall
2017,60,Smurfs: The Lost Village
2017,61,Going in Style
2017,62,All Eyez on Me
2017,63,xXx: Return of Xander Cage
2017,65,47 Meters Down
2017,66,The Big Sick
2017,68,Ghost in the Shell
2017,69,Valerian and the City of a Thousand Planets
2017,70,The Star
2017,71,King Arthur: Legend of the Sword
2017,72,Jigsaw
2017,73,American Assassin
2017,74,The Foreigner
2017,75,"Everything, Everything"
2017,76,Wind River
2017,77,Geostorm
2017,78,Monster Trucks
2017,79,Fist Fight
2017,80,How to Be a Latin Lover
2017,81,Lady Bird
2017,84,Kidnap
2017,85,Underworld: Blood Wars
2017,86,The Mountain Between Us
2017,87,Life
2017,89,The Nut Job 2: Nutty by Nature
2017,90,Rings
2017,91,Logan Lucky
2017,92,Home Again
2017,93,Resident Evil: The Final Chapter
2017,94,The House
2017,95,Gifted
2017,96,"Three Billboards Outside Ebbing, Missouri"
2017,97,The Bye Bye Man
2017,98,Victoria & Abdul
2017,99,Rough Night
2017,100,My Little Pony: The Movie
2017,102,Sleepless
2017,103,Diary of a Wimpy Kid: The Long Haul
2017,105,The Circle
2017,106,Baahubali 2: The Conclusion
2017,107,Chips
2017,109,Only the Brave
2017,110,Darkest Hour
2017,111,The Disaster Artist
2017,112,Mother!
2017,113,The Zookeeper's Wife
2017,114,The Glass Castle
2017,115,Downsizing
2017,116,Flatliners
2017,117,Detroit
2017,118,The Shape of Water
2017,120,The Case for Christ
2017,121,Wish Upon
2017,122,It Comes At Night
2017,123,Born in China
2017,124,Megan Leavey
2017,125,Father Figures
2017,126,The Founder
2017,127,All the Money in the World
2017,128,Battle of the Sexes
2017,129,Before I Fall
2017,130,"Roman J. Israel, Esq."
2017,131,Unforgettable
2017,133,The Beguiled
2017,135,The Belko Experiment
2017,137,Marshall
2017,138,Rock Dog
2017,140,The Lost City of Z
2017,141,The Promise
2017,142,A Cure for Wellness
2017,143,The Space Between Us
2017,145,Gold
2017,146,Let There Be Light
2017,147,I Am Not Your Negro
2017,148,Beatriz at Dinner
2017,149,Birth of the Dragon
2018,1,Black Panther
2018,2,Avengers: Infinity War
2018,3,Incredibles 2
2018,4,Jurassic World: Fallen Kingdom
2018,5,Deadpool 2
2018,6,The Grinch
2018,8,Mission: Impossible - Fallout
2018,9,Ant-Man and the Wasp
2018,10,Solo: A Star Wars Story
2018,11,Venom
2018,12,A Star Is Born
2018,13,Aquaman
2018,14,Bohemian Rhapsody
2018,15,A Quiet Place
2018,16,Ralph Breaks the Internet
2018,17,Crazy Rich Asians
2018,18,Hotel Transylvania 3: Summer Vacation
2018,19,Halloween
2018,20,Fantastic Beasts: The Crimes of Grindelwald
2018,21,The Meg
2018,22,Ocean's 8
2018,23,Ready Player One
2018,25,Mamma Mia! Here We Go Again
2018,26,The Nun
2018,27,Peter Rabbit
2018,28,Creed II
2018,29,Spider-Man: Into the Spider-Verse
2018,30,Mary Poppins Returns
2018,32,The Equalizer 2
2018,33,Rampage
2018,34,A Wrinkle in Time
2018,35,Fifty Shades Freed
2018,36,Christopher Robin
2018,37,I Can Only Imagine
2018,38,Smallfoot
2018,41,Bumblebee
2018,42,The First Purge
2018,43,Game Night
2018,44,Book Club
2018,45,The House with a Clock in Its Walls
2018,46,Skyscraper
2018,47,Insidious: The Last Key
2018,48,Instant Family
2018,49,The Mule
2018,50,Blockers
2018,51,Pacific Rim: Uprising
2018,52,Tomb Raider
2018,53,Maze Runner: The Death Cure
2018,54,Tag
2018,55,The Nutcracker and the Four Realms
2018,56,A Simple Favor
2018,57,Life of the Party
2018,58,The Predator
2018,59,Overboard
2018,60,Sicario: Day of the Soldado
2018,61,I Feel Pretty
2018,62,BlacKkKlansman
2018,64,Red Sparrow
2018,65,Breaking In
2018,66,Goosebumps 2: Haunted Halloween
2018,67,12 Strong
2018,68,Den of Thieves
2018,69,First Man
2018,70,Hereditary
2018,71,Tyler Perry's Acrimony
2018,72,Sherlock Gnomes
2018,73,Uncle Drew
2018,74,Widows
2018,76,Truth or Dare
2018,77,Paddington 2
2018,78,"Love, Simon"
2018,80,The Commuter
2018,81,The 15:17 to Paris
2018,82,Mile 22
2018,83,Alpha
2018,84,Peppermint
2018,85,Death Wish
2018,86,The Spy Who Dumped Me
2018,87,Annihilation
2018,88,Green Book
2018,89,Isle of Dogs
2018,90,Nobody's Fool
2018,91,Adrift
2018,93,Robin Hood
2018,94,Super Troopers 2
2018,95,Slender Man
2018,98,Teen Titans GO! to the Movies
2018,100,The Hate U Give
2018,102,Searching
2018,103,Winchester
2018,104,The Strangers: Prey at Night
2018,105,White Boy Rick
2018,106,Second Act
2018,108,Won't You Be My Neighbor?
2018,109,Overlord
2018,110,Holmes & Watson
2018,111,Proud Mary
2018,112,The Happytime Murders
2018,114,SuperFly
2018,115,Vice
2018,116,Show Dogs
2018,117,Bad Times at the El Royale
2018,118,Operation Finale
2018,119,"Paul, Apostle of Christ"
2018,121,Sorry to Bother You
2018,122,Chappaquiddick
2018,123,Forever My Girl
2018,124,The Favourite
2018,125,Hunter Killer
2018,126,Mortal Engines
2018,127,The Girl in the Spider's Web
2018,128,The Possession of Hannah Grace
2018,129,RBG
2018,130,Eighth Grade
2018,132,The Darkest Minds
2018,134,Three Identical Strangers
2018,135,Upgrade
2018,136,Padmaavat
2018,137,Free Solo
2018,138,The Old Man & the Gun
2018,139,Hell Fest
2018,141,The Miracle Season
2018,142,Mary Queen of Scots
2018,143,Midnight Sun
2018,144,Tully
2018,145,Traffik
2018,146,Unfriended: Dark Web
2018,147,Welcome to Marwen
2018,148,Early Man
2018,149,The Wife
2018,150,The Death of Stalin
2019,1,Avengers: Endgame
2019,2,The Lion King
2019,3,Toy Story 4
2019,4,Frozen II
2019,5,Captain Marvel
2019,6,Star Wars: Episode IX - The Rise of Skywalker
2019,7,Spider-Man: Far from Home
2019,8,Aladdin
2019,9,Joker
2019,10,It Chapter Two
2019,11,Jumanji: The Next Level
2019,12,Us
2019,13,Fast & Furious Presents: Hobbs & Shaw
2019,14,John Wick: Chapter 3 - Parabellum
2019,15,How to Train Your Dragon: The Hidden World
2019,16,The Secret Life of Pets 2
2019,17,Pokémon Detective Pikachu
2019,18,Once Upon a Time... in Hollywood
2019,19,Shazam!
2019,21,Knives Out
2019,22,Dumbo
2019,23,Maleficent: Mistress of Evil
2019,24,Glass
2019,25,Godzilla: King of the Monsters
2019,26,The Upside
2019,27,Ford v Ferrari
2019,28,The Lego Movie 2: The Second Part
2019,29,Hustlers
2019,30,The Addams Family
2019,31,Downton Abbey
2019,32,Rocketman
2019,33,Alita: Battle Angel
2019,34,Good Boys
2019,36,Men in Black: International
2019,37,Annabelle Comes Home
2019,38,Yesterday
2019,39,A Madea Family Funeral
2019,40,Zombieland: Double Tap
2019,41,Angel Has Fallen
2019,42,Scary Stories to Tell in the Dark
2019,44,X-Men: Dark Phoenix
2019,45,Terminator: Dark Fate
2019,46,Abominable
2019,47,Dora and the Lost City of Gold
2019,48,Escape Room
2019,49,A Beautiful Day in the Neighborhood
2019,50,Midway
2019,52,The Curse of la Llorona
2019,53,Pet Sematary
2019,54,What Men Want
2019,56,Ad Astra
2019,57,Isn't It Romantic
2019,58,Gemini Man
2019,59,Ma
2019,60,Five Feet Apart
2019,61,Wonder Park
2019,62,Rambo: Last Blood
2019,63,Playing with Fire
2019,64,Harriet
2019,65,A Dog's Way Home
2019,66,The Angry Birds Movie 2
2019,67,Little
2019,68,Queen & Slim
2019,69,Breakthrough
2019,71,Crawl
2019,73,The Intruder
2019,74,The Hustle
2019,75,Last Christmas
2019,76,Overcomer
2019,77,Cold Pursuit
2019,78,Doctor Sleep
2019,79,Dragon Ball Super: Broly
2019,80,Long Shot
2019,81,Spies in Disguise
2019,82,Child's Play
2019,83,Ready or Not
2019,84,Happy Death Day 2U
2019,86,21 Bridges
2019,87,Midsommar
2019,89,The Art of Racing in the Rain
2019,90,Countdown
2019,91,Uncut Gems
2019,92,Judy
2019,94,Fighting with My Family
2019,96,A Dog's Journey
2019,97,Booksmart
2019,98,Parasite
2019,99,Stuber
2019,100,47 Meters Down: Uncaged
2019,101,Black and Blue
2019,102,Hellboy
2019,103,Shaft
2019,104,Jojo Rabbit
2019,105,The Peanut Butter Falcon
2019,106,UglyDolls
2019,107,Cats
2019,108,Unplanned
2019,110,Bombshell
2019,111,Richard Jewell
2019,112,Charlie's Angels
2019,113,The Farewell
2019,114,Brightburn
2019,115,The Good Liar
2019,116,The Kid Who Would Be King
2019,117,Missing Link
2019,119,Late Night
2019,120,Miss Bala
2019,121,The Prodigy
2019,123,Poms
2019,127,After
2019,128,Blinded by the Light
2019,129,The Lighthouse
2019,130,Dark Waters
2019,131,Greta
2019,132,The Best of Enemies
2019,133,Black Christmas
2019,134,Hotel Mumbai
2019,136,Motherless Brooklyn
2019,137,No Manches Frida 2
2019,138,"Where'd You Go, Bernadette"
2019,139,Apollo 11
2019,140,Serenity
2019,142,Penguins
2019,143,Brittany Runs a Marathon
2019,145,The Dead Don't Die
2019,146,Jexi
2019,147,Run the Race
2019,149,The Current War: Director's Cut
2019,150,Captive State
