,2013,2014,2015,2016,2017,2018,2019,2020,2021
Steven Soderbergh,4.099941788657747,4.099941788657747,4.099941788657747,4.099941788657747,4.099941788657747,3.6510879222977732,3.6510879222977732,3.6510879222977732,3.6510879222977732
Roland Emmerich,1.0643674348885281,0.9489656599108225,0.9489656599108225,0.9489656599108225,0.8949908640670995,0.8949908640670995,0.8949908640670995,0.8483447434860852,0.8483447434860852
Clint Eastwood,2.4985866892307693,2.4985866892307693,2.057782901153846,2.057782901153846,2.0644623133653845,2.0644623133653845,1.9238578211324784,1.719959218113553,1.719959218113553
Brett Ratner,1.3546533585368337,1.3546533585368337,1.264972327317286,1.264972327317286,1.264972327317286,1.264972327317286,1.264972327317286,1.264972327317286,1.264972327317286
Tim Burton,1.3425917783333334,1.3425917783333334,1.3425917783333334,1.3425917783333334,1.2510125940656567,1.2510125940656567,1.2510125940656567,1.1687387839890502,1.1687387839890502
Peter Jackson,2.746420281194832,2.4800664232179153,2.2715539559010702,2.2715539559010702,2.2715539559010702,2.2715539559010702,2.2715539559010702,2.2715539559010702,2.2715539559010702
Jon Favreau,2.426845915779719,2.426845915779719,2.5128222417146846,2.5128222417146846,2.4406862709527135,2.4406862709527135,2.4406862709527135,2.3907190251023254,2.3907190251023254
Mark Waters,2.485276848206268,2.485276848206268,2.485276848206268,2.485276848206268,2.2279415731877905,2.2279415731877905,2.2279415731877905,2.2279415731877905,2.2279415731877905
Peter Berg,1.023023195783523,1.023023195783523,1.023023195783523,1.023023195783523,0.945600431334754,0.945600431334754,0.9136825354297892,0.9136825354297892,0.9136825354297892
Adam McKay,2.0156288264986735,2.113176533198939,2.113176533198939,2.179193956237211,2.179193956237211,2.179193956237211,1.981776443441419,1.981776443441419,1.981776443441419
Zack Snyder,1.758301626201923,1.6653484280726496,1.6653484280726496,1.6653484280726496,1.6080304860605412,1.4873710332899877,1.4873710332899877,1.4873710332899877,1.4873710332899877
James Wan,40.99681875,26.3952334875,26.3952334875,21.487773126842107,18.333435972368424,18.333435972368424,16.013536018280075,16.013536018280075,16.013536018280075
Francis Lawrence,1.3380136886549707,1.8201795876450744,1.9955610861160598,1.9564299696800498,1.9564299696800498,1.9564299696800498,1.7739886386077444,1.7739886386077444,1.7739886386077444
Dennis Dugan,1.4314683170545586,1.4656666378324787,1.4656666378324787,1.4656666378324787,1.4656666378324787,1.4656666378324787,1.4656666378324787,1.4656666378324787,1.4656666378324787
Jay Roach,2.374478819405761,2.374478819405761,2.374478819405761,2.374478819405761,2.374478819405761,2.374478819405761,2.374478819405761,2.1441636411714673,2.1441636411714673
Peter Segal,1.6891939410360046,1.6891939410360046,1.6891939410360046,1.6891939410360046,1.6891939410360046,1.6891939410360046,1.8168514821133372,1.8168514821133372,1.8168514821133372
Bobby Farrelly,1.3779261643464051,1.3779261643464051,1.507471845288671,1.507471845288671,1.507471845288671,1.507471845288671,1.507471845288671,1.507471845288671,1.507471845288671
Jon Turteltaub,1.2288277578205127,1.4395919705421245,1.4395919705421245,1.4395919705421245,1.4395919705421245,1.4395919705421245,1.3861263113492062,1.3861263113492062,1.3861263113492062
Steve Carr,3.193112961198801,3.193112961198801,3.193112961198801,3.193112961198801,3.0532245068813544,3.0532245068813544,3.0532245068813544,3.0532245068813544,3.0532245068813544
Martin Campbell,0.7567015290000001,0.7567015290000001,0.7567015290000001,0.7567015290000001,0.7567015290000001,0.7943632122619048,0.7943632122619048,0.7943632122619048,0.7943632122619048
Robert Rodriguez,2.2295517194949444,2.2295517194949444,2.2295517194949444,2.2295517194949444,2.2295517194949444,2.2295517194949444,2.2295517194949444,1.941989383892846,1.941989383892846
Garry Marshall,2.0782298315714285,2.0782298315714285,2.0782298315714285,2.0782298315714285,1.9484772529761905,1.9484772529761905,1.9484772529761905,1.9484772529761905,1.9484772529761905
Guillermo del Toro,1.1074403440747342,0.9645314501613138,0.9645314501613138,0.8846808692199601,0.8846808692199601,1.2858546332846748,1.2858546332846748,1.2858546332846748,1.2858546332846748
Tim Story,5.16368998888889,5.16368998888889,4.720904443333334,4.720904443333334,4.314177994444445,4.314177994444445,4.314177994444445,4.314177994444445,4.314177994444445
F. Gary Gray,1.4311515754926625,1.4311515754926625,1.4311515754926625,2.512629619119497,2.512629619119497,2.1909104032955975,2.1909104032955975,1.9469735285039071,1.9469735285039071
Quentin Tarantino,1.9734097195238094,1.9734097195238094,1.9734097195238094,1.824716030164502,1.824716030164502,1.824716030164502,1.824716030164502,1.7844906325444925,1.7844906325444925
David Yates,1.709252358222222,1.709252358222222,1.709252358222222,1.709252358222222,1.4263076771555554,1.4263076771555554,1.321552981796296,1.321552981796296,1.321552981796296
Jon M. Chu,3.4483657559218557,2.821895586172161,2.821895586172161,2.821895586172161,2.40212878004884,2.40212878004884,2.971401322262922,2.971401322262922,2.971401322262922
Paul Feig,5.203283846153846,4.457248760286226,4.457248760286226,3.539836158139535,2.8777079762435402,2.8777079762435402,2.8376522409948324,2.59904853416236,2.59904853416236
McG,0.9141771073263028,0.9141771073263028,0.9506131072896136,0.9506131072896136,0.9506131072896136,0.9506131072896136,0.9506131072896136,0.9506131072896136,0.9506131072896136
Nancy Meyers,1.5602063304096638,1.5602063304096638,1.5602063304096638,1.6811060471848738,1.6811060471848738,1.6811060471848738,1.6811060471848738,1.6811060471848738,1.6811060471848738
Peyton Reed,3.2982044623876123,3.2982044623876123,3.2982044623876123,2.820195967944555,2.820195967944555,2.820195967944555,2.523624354602558,2.523624354602558,2.523624354602558
Rob Cohen,1.8854539798612913,1.8854539798612913,1.8854539798612913,3.279532183889033,3.279532183889033,3.279532183889033,3.279532183889033,3.279532183889033,3.279532183889033
Robert Luketic,2.5154147599216645,2.5154147599216645,2.5154147599216645,2.5154147599216645,2.5154147599216645,2.5154147599216645,2.5154147599216645,2.5154147599216645,2.5154147599216645
Chris Weitz,2.2528494841723354,2.2528494841723354,2.2528494841723354,2.2528494841723354,2.2528494841723354,2.2528494841723354,1.949047079004535,1.949047079004535,1.949047079004535
Tony Scott,0.7958618453250518,0.7958618453250518,0.7958618453250518,0.7958618453250518,0.7958618453250518,0.7958618453250518,0.7958618453250518,0.7958618453250518,0.7958618453250518
Michael Mann,0.8847344565314056,0.8847344565314056,0.8847344565314056,0.730661793796553,0.730661793796553,0.730661793796553,0.730661793796553,0.730661793796553,0.730661793796553
Sam Raimi,1.8700066802796136,1.7145279721306674,1.7145279721306674,1.7145279721306674,1.7145279721306674,1.7145279721306674,1.7145279721306674,1.7145279721306674,1.7145279721306674
Doug Liman,1.554954131758764,1.554954131758764,1.3069547224145786,1.3069547224145786,1.3069547224145786,1.2509317779316629,1.2509317779316629,1.2509317779316629,1.2509317779316629
David Fincher,1.4478329210576923,1.4478329210576923,1.708322694223203,1.708322694223203,1.708322694223203,1.708322694223203,1.708322694223203,1.708322694223203,1.708322694223203
Jake Kasdan,3.6483219,3.6483219,2.7534102083333334,2.7534102083333334,2.7534102083333334,3.188711767361111,3.188711767361111,3.0578994074888888,3.0578994074888888
Paul W.S. Anderson,1.1853095691919193,1.1853095691919193,0.9470315468939395,0.9470315468939395,0.9470315468939395,0.8917755775151516,0.8917755775151516,0.8917755775151516,0.8917755775151516
Malcolm D. Lee,1.3880345171428572,2.3082033055462183,2.3082033055462183,2.3082033055462183,2.406528116659664,3.137554967011942,3.137554967011942,3.137554967011942,3.137554967011942
Martin Scorsese,1.08541213875,1.102131099,1.102131099,1.102131099,1.102131099,1.102131099,1.102131099,1.102131099,1.102131099
James Mangold,2.3686872809523813,2.052675569047619,2.052675569047619,2.052675569047619,2.052675569047619,2.052675569047619,2.052675569047619,1.8831739736807183,1.8831739736807183
Brad Bird,1.887392942988506,1.887392942988506,1.887392942988506,1.5384872361887478,1.5384872361887478,1.5384872361887478,1.8393715329509983,1.8393715329509983,1.8393715329509983
Ethan Coen,2.5615213014681975,2.5615213014681975,2.5615213014681975,2.5615213014681975,2.326472359356376,2.326472359356376,2.326472359356376,2.326472359356376,2.326472359356376
Oliver Stone,0.7762645385836386,0.7762645385836386,0.7762645385836386,0.7762645385836386,0.7289492258669109,0.7289492258669109,0.7289492258669109,0.7289492258669109,0.7289492258669109
Robert Schwentke,1.6051140491600353,1.6051140491600353,1.6051140491600353,1.4996970641427536,1.3200922894960212,1.3200922894960212,1.3200922894960212,1.3200922894960212,1.3200922894960212
Mike Mitchell,1.6829171228860027,1.6829171228860027,1.6829171228860027,1.6829171228860027,1.569601970164502,1.569601970164502,1.569601970164502,1.469432097343723,1.469432097343723
Carlos Saldanha,2.0738535652777776,2.0738535652777776,1.8746582200748383,1.8746582200748383,1.8746582200748383,1.6518173508346454,1.6518173508346454,1.6518173508346454,1.6518173508346454
J.J. Abrams,1.7172719044444442,1.5889784822807016,1.5889784822807016,2.0358050103143572,2.0358050103143572,2.0358050103143572,2.0358050103143572,2.0358050103143572,2.0358050103143572
Anthony Russo,1.400520555555555,1.400520555555555,1.464279607189542,1.464279607189542,1.5202988701263613,1.5202988701263613,1.6688966463642414,1.8173493395633031,1.8173493395633031
Nicholas Stoller,1.8150553208333333,1.8150553208333333,3.990729473148148,3.990729473148148,2.9189828496031742,2.9189828496031742,2.9189828496031742,2.9189828496031742,2.9189828496031742
Guy Ritchie,1.908664110888889,1.908664110888889,1.908664110888889,1.4744210028148148,1.4744210028148148,1.1617801321111112,1.1617801321111112,1.318013412792714,1.318013412792714
Lasse Hallström,3.20059368,2.874388268571429,2.7380894669264073,2.7380894669264073,2.7380894669264073,2.7866196001948054,2.3207270984891775,2.3207270984891775,2.3207270984891775
Bill Condon,2.4965976147727273,2.4965976147727273,2.4965976147727273,2.201902834090909,2.201902834090909,2.4389492583806818,2.4389492583806818,2.2942805667045456,2.2942805667045456
Keenen Ivory Wayans,3.16988592021347,3.16988592021347,3.16988592021347,3.16988592021347,3.16988592021347,3.16988592021347,3.16988592021347,3.16988592021347,3.16988592021347
Tarsem Singh,1.245312627664884,1.245312627664884,1.245312627664884,1.05205842267174,1.05205842267174,1.05205842267174,1.05205842267174,1.05205842267174,1.05205842267174
Danny Boyle,3.2144074575,3.2144074575,3.2144074575,2.340345616111111,2.340345616111111,2.340345616111111,2.340345616111111,2.4599385390064104,2.4599385390064104
Chris Columbus,2.031630803157895,2.031630803157895,2.031630803157895,1.7474378324820576,1.7474378324820576,1.7474378324820576,1.7474378324820576,1.7474378324820576,1.7474378324820576
Andrew Adamson,2.4131592755555555,2.4131592755555555,2.4131592755555555,2.4131592755555555,2.4131592755555555,2.4131592755555555,2.4131592755555555,2.4131592755555555,2.4131592755555555
Joe Johnston,1.074033734235791,1.074033734235791,1.074033734235791,1.074033734235791,1.074033734235791,1.074033734235791,1.074033734235791,1.074033734235791,1.074033734235791
John Moore,1.6060897185714287,1.3875814139285714,1.3875814139285714,1.3875814139285714,1.3875814139285714,1.3875814139285714,1.3875814139285714,1.3875814139285714,1.3875814139285714
Peter Chelsom,1.8688581468253969,1.8688581468253969,1.8688581468253969,1.8688581468253969,1.8688581468253969,1.467354393452381,1.467354393452381,1.467354393452381,1.467354393452381
Chris Wedge,2.3494752636158194,1.924712449077213,1.924712449077213,1.924712449077213,1.924712449077213,1.5102746688079096,1.5102746688079096,1.5102746688079096,1.5102746688079096
Dean DeBlois,1.5705516761363634,1.5705516761363634,1.453937724320794,1.453937724320794,1.453937724320794,1.453937724320794,1.453937724320794,1.4020802409150142,1.4020802409150142
Andy Tennant,2.371208525,2.371208525,2.371208525,2.371208525,2.371208525,2.371208525,2.371208525,2.371208525,2.371208525
Sam Mendes,1.2325796551851853,1.2325796551851853,1.2325796551851853,1.1285925056746033,1.1285925056746033,1.1285925056746033,1.1285925056746033,1.1285925056746033,1.1285925056746033
John Lee Hancock,6.131277851097178,4.8808669483505005,4.8808669483505005,4.8808669483505005,4.8808669483505005,3.788510741262875,3.788510741262875,3.788510741262875,3.788510741262875
Kelly Asbury,1.8464405923611111,1.8464405923611111,1.8464405923611111,1.8464405923611111,1.8464405923611111,1.4810730726851853,1.4810730726851853,1.2227505878472222,1.2227505878472222
Rob Minkoff,0.7769590691919191,0.7769590691919191,0.7749717674111808,0.7749717674111808,0.7749717674111808,0.7749717674111808,0.7749717674111808,0.7749717674111808,0.7749717674111808
Jeff Tremaine,8.347043550724639,7.960332979710145,7.960332979710145,7.960332979710145,7.960332979710145,7.960332979710145,7.960332979710145,7.960332979710145,7.960332979710145
Andrew Stanton,1.716560072182821,1.716560072182821,1.716560072182821,1.716560072182821,1.8952895053871157,1.8952895053871157,1.8952895053871157,1.8952895053871157,1.8952895053871157
Lana Wachowski,1.0573835922222223,1.0573835922222223,1.0573835922222223,0.8603498007007576,0.8603498007007576,0.8603498007007576,0.8603498007007576,0.8603498007007576,0.8603498007007576
Gary Ross,3.3067051883289125,3.3067051883289125,3.3067051883289125,3.3067051883289125,2.3432036988859415,2.3432036988859415,2.258183884878742,2.258183884878742,2.258183884878742
David Dobkin,2.3870010783333333,2.3870010783333333,2.02584774875,2.02584774875,2.02584774875,2.02584774875,2.02584774875,2.02584774875,2.02584774875
Len Wiseman,1.325674978909091,1.325674978909091,1.325674978909091,1.325674978909091,1.325674978909091,1.325674978909091,1.325674978909091,1.325674978909091,1.325674978909091
Paul Greengrass,2.2089056824242426,2.1216998791919193,2.1216998791919193,2.1216998791919193,1.929679930227273,1.929679930227273,1.929679930227273,1.929679930227273,1.929679930227273
Rawson Marshall Thurber,5.7163368,4.890521359459459,4.890521359459459,4.890521359459459,4.10995337963964,4.10995337963964,3.21930527472973,3.21930527472973,3.21930527472973
Gary Winick,1.5620096300079491,1.5620096300079491,1.5620096300079491,1.5620096300079491,1.5620096300079491,1.5620096300079491,1.5620096300079491,1.5620096300079491,1.5620096300079491
Eric Darnell,1.7579005538697319,1.7579005538697319,1.477233958962905,1.477233958962905,1.477233958962905,1.477233958962905,1.477233958962905,1.477233958962905,1.477233958962905
Judd Apatow,3.286650179487179,3.286650179487179,3.286650179487179,3.2522212060439557,3.2522212060439557,3.2522212060439557,3.2522212060439557,3.2522212060439557,3.2522212060439557
Scott Derrickson,6.990745560380117,6.990745560380117,6.990745560380117,6.990745560380117,5.595546927860846,5.595546927860846,5.595546927860846,5.595546927860846,5.595546927860846
Louis Leterrier,1.1837257857777777,1.280207636,1.280207636,1.280207636,1.280207636,1.280207636,1.280207636,1.280207636,1.280207636
Ken Kwapis,1.7207957121428572,1.7207957121428572,1.7207957121428572,2.212605565357143,2.212605565357143,2.212605565357143,2.212605565357143,2.212605565357143,2.212605565357143
Joe Wright,1.3567904595238094,1.3567904595238094,1.3567904595238094,0.9825010174603174,0.9825010174603174,1.2074458464285713,1.2074458464285713,1.2074458464285713,1.2074458464285713
Frank Coraci,1.249256068632756,1.249256068632756,1.2262833639745672,1.2262833639745672,1.2262833639745672,1.2262833639745672,1.2262833639745672,1.2262833639745672,1.2262833639745672
David Frankel,2.6892586753968253,2.6892586753968253,2.6892586753968253,2.6892586753968253,2.232333041269841,2.232333041269841,2.232333041269841,2.232333041269841,2.232333041269841
Anne Fletcher,4.034416441666667,4.034416441666667,4.034416441666667,3.2728137669642856,3.2728137669642856,3.2728137669642856,3.2728137669642856,3.2728137669642856,3.2728137669642856
Justin Lin,1.412816858823529,1.412816858823529,1.412816858823529,1.412816858823529,1.2742725630365657,1.2742725630365657,1.2742725630365657,1.2742725630365657,1.2742725630365657
David Bowers,1.7237061002740734,1.7237061002740734,1.7237061002740734,1.7237061002740734,1.7237061002740734,1.5284468933873732,1.5284468933873732,1.5284468933873732,1.5284468933873732
Marc Forster,1.0986036008333333,1.087419437397661,1.087419437397661,1.087419437397661,1.087419437397661,1.087419437397661,1.1462813847149125,1.1462813847149125,1.1462813847149125
Jonathan Liebesman,1.4070889564682538,1.4070889564682538,1.4377262253511904,1.4377262253511904,1.4377262253511904,1.4377262253511904,1.4377262253511904,1.4377262253511904,1.4377262253511904
Andy Fickman,2.5768986706293706,2.5768986706293706,2.5768986706293706,2.5072456693084693,2.5072456693084693,2.5072456693084693,2.5072456693084693,2.2521052135198136,2.2521052135198136
D.J. Caruso,2.0656115013888887,2.0656115013888887,2.0656115013888887,2.0656115013888887,2.0656115013888887,1.6812627819240196,1.6812627819240196,1.6812627819240196,1.6812627819240196
Matthew Vaughn,1.0771522261904762,1.0771522261904762,1.0771522261904762,1.2459275088183421,1.2459275088183421,1.1753822830560643,1.1753822830560643,1.1753822830560643,1.1753822830560643
Seth Gordon,2.4300350214285715,2.9010416333333335,2.9010416333333335,2.9010416333333335,2.9010416333333335,2.3861442177536234,2.3861442177536234,2.3861442177536234,2.3861442177536234
Will Gluck,4.4472737,4.4472737,3.405419707692308,3.405419707692308,3.405419707692308,3.405419707692308,3.1303319007692307,3.1303319007692307,3.1303319007692307
Brad Peyton,0.9137303899478779,0.9137303899478779,0.9137303899478779,1.079428841783434,1.079428841783434,1.079428841783434,1.020047116754242,1.020047116754242,1.020047116754242
Kenneth Branagh,1.2068708266666666,1.2068708266666666,1.0249138466666667,1.3890701188304095,1.3890701188304095,1.5091959663955343,1.5091959663955343,1.5091959663955343,1.5091959663955343
James Bobin,1.9695830444444444,1.9695830444444444,1.4966226522222223,1.4966226522222223,1.1488099661873639,1.1488099661873639,1.1488099661873639,1.1701684083139923,1.1701684083139923
Jonathan Levine,,1.896590342857143,1.896590342857143,1.8092426114285713,1.8092426114285713,1.5700679155555555,1.5700679155555555,1.3670276304166666,1.3670276304166666
Denis Villeneuve,,1.326137,1.326137,1.4445567166666666,1.6761309955082744,1.4105218449645391,1.4105218449645391,1.4105218449645391,1.4105218449645391
Jaume Collet-Serra,,,1.843372,1.18630244,1.8717318815686277,1.8717318815686277,1.7066643945098041,1.7066643945098041,1.7066643945098041
Sean Anders,,,1.2963180238095238,2.151730381904762,2.151730381904762,1.9370446169220152,1.8036336553998449,1.8036336553998449,1.8036336553998449
Wolfgang Petersen,0.8152654849404762,0.8152654849404762,0.8152654849404762,0.8152654849404762,0.8152654849404762,0.8152654849404762,0.8152654849404762,0.8152654849404762,0.8152654849404762
Jonathan Mostow,0.825995876451613,0.825995876451613,0.825995876451613,0.825995876451613,0.825995876451613,0.825995876451613,0.825995876451613,0.825995876451613,0.825995876451613
John Singleton,1.61917570007204,1.61917570007204,1.61917570007204,1.61917570007204,1.61917570007204,1.61917570007204,1.61917570007204,1.61917570007204,1.61917570007204
Tom Dey,1.0858543516577541,1.0858543516577541,1.0858543516577541,1.0858543516577541,1.0858543516577541,1.0858543516577541,1.0858543516577541,1.0858543516577541,1.0858543516577541
James Wong,1.7929010647973973,1.7929010647973973,1.7929010647973973,1.7929010647973973,1.7929010647973973,1.7929010647973973,1.7929010647973973,1.7929010647973973,1.7929010647973973
George Tillman Jr.,1.52559128125,1.52559128125,1.52559128125,1.3134738318014707,1.3134738318014707,1.3134738318014707,1.3063663661285168,1.3063663661285168,1.3063663661285168
David Twohy,1.1281102424430642,1.1207150300497621,1.1207150300497621,1.1207150300497621,1.1207150300497621,1.1207150300497621,1.1207150300497621,1.1207150300497621,1.1207150300497621
Steven Brill,2.0172346789680082,2.0172346789680082,2.0172346789680082,2.0172346789680082,2.0172346789680082,2.0172346789680082,2.0172346789680082,2.0172346789680082,2.0172346789680082
Spike Lee,2.4520521239316233,2.4520521239316233,2.4520521239316233,2.4520521239316233,2.4520521239316233,2.4520521239316233,2.729708971509971,2.729708971509971,2.729708971509971
Betty Thomas,2.0236843896813093,2.0236843896813093,2.0236843896813093,2.0236843896813093,2.0236843896813093,2.0236843896813093,2.0236843896813093,2.0236843896813093,2.0236843896813093
Brian Levant,1.8227561529527199,1.8227561529527199,1.8227561529527199,1.8227561529527199,1.8227561529527199,1.8227561529527199,1.8227561529527199,1.8227561529527199,1.8227561529527199
Pete Docter,1.9496471455900621,1.9496471455900621,1.9496471455900621,1.9787394513457557,1.9787394513457557,1.9787394513457557,1.9787394513457557,1.9787394513457557,1.9787394513457557
Stephen Sommers,1.2236091422789117,1.2236091422789117,1.2236091422789117,1.2236091422789117,1.2236091422789117,1.2236091422789117,1.2236091422789117,1.2236091422789117,1.2236091422789117
Simon West,1.7271849221256037,1.7271849221256037,1.7271849221256037,1.7271849221256037,1.7271849221256037,1.7271849221256037,1.7271849221256037,1.7271849221256037,1.7271849221256037
Thomas Carter,4.6232738217948715,4.6232738217948715,3.7516928367521367,3.7516928367521367,3.7516928367521367,3.7516928367521367,3.7516928367521367,3.7516928367521367,3.7516928367521367
Luke Greenfield,1.172094879331307,1.172094879331307,2.396901958769891,2.396901958769891,2.396901958769891,2.396901958769891,2.396901958769891,2.396901958769891,2.396901958769891
Baz Luhrmann,0.7644583853846154,0.9694497775579975,0.9694497775579975,0.9694497775579975,0.9694497775579975,0.9694497775579975,0.9694497775579975,0.9694497775579975,0.9694497775579975
Ben Stiller,1.407274022515528,1.407274022515528,1.407274022515528,1.407274022515528,1.1305073016770188,1.1305073016770188,1.1305073016770188,1.1305073016770188,1.1305073016770188
Brian Robbins,1.3579972593055556,1.3579972593055556,1.3579972593055556,1.3579972593055556,1.3579972593055556,1.3579972593055556,1.3579972593055556,1.3579972593055556,1.3579972593055556
Ivan Reitman,1.6529037374999995,1.6529037374999995,1.4864989849999997,1.4864989849999997,1.4864989849999997,1.4864989849999997,1.4864989849999997,1.4864989849999997,1.4864989849999997
Renny Harlin,0.4354303114361703,0.4354303114361703,0.380041817147923,0.380041817147923,0.380041817147923,0.380041817147923,0.380041817147923,0.380041817147923,0.380041817147923
Albert Hughes,1.0441843473214285,1.0441843473214285,1.0441843473214285,1.0441843473214285,1.0441843473214285,1.0441843473214285,0.9304835583450046,0.9304835583450046,0.9304835583450046
Barry Sonnenfeld,1.1967676823809523,1.1967676823809523,1.1967676823809523,1.1967676823809523,1.1967676823809523,1.1967676823809523,1.1967676823809523,1.1967676823809523,1.1967676823809523
Michael Lembeck,3.478079279487179,3.478079279487179,3.478079279487179,3.478079279487179,3.478079279487179,3.478079279487179,3.478079279487179,3.478079279487179,3.478079279487179
Randall Wallace,1.3738746200000003,1.3738746200000003,3.4560067744444445,3.4560067744444445,3.4560067744444445,3.4560067744444445,3.4560067744444445,3.4560067744444445,3.4560067744444445
Nick Cassavetes,2.1421390785440613,2.1421390785440613,2.1421390785440613,2.1421390785440613,2.1421390785440613,2.1421390785440613,2.1421390785440613,2.1421390785440613,2.1421390785440613
Andrew Davis,1.542569225630252,1.542569225630252,1.542569225630252,1.542569225630252,1.542569225630252,1.542569225630252,1.542569225630252,1.542569225630252,1.542569225630252
Ang Lee,1.0031779267335765,1.0031779267335765,1.0031779267335765,1.0031779267335765,1.0031779267335765,1.0031779267335765,1.0031779267335765,0.7860480139576501,0.7860480139576501
Richard Linklater,2.3217479142857145,2.3217479142857145,4.329909082142858,4.329909082142858,4.329909082142858,4.329909082142858,4.329909082142858,3.039911988095238,3.039911988095238
Mike Newell,1.1232315502564103,1.1232315502564103,1.1232315502564103,1.1232315502564103,1.1232315502564103,1.1232315502564103,1.1232315502564103,1.1232315502564103,1.1232315502564103
Mel Gibson,6.8070763375,6.8070763375,6.8070763375,6.8070763375,5.098131016666667,5.098131016666667,5.098131016666667,5.098131016666667,5.098131016666667
Alex Proyas,1.4029139358333333,1.4029139358333333,1.4029139358333333,1.4029139358333333,1.0094508715079364,1.0094508715079364,1.0094508715079364,1.0094508715079364,1.0094508715079364
John Hamburg,1.941775899404762,1.941775899404762,1.941775899404762,1.941775899404762,1.8236732838137009,1.8236732838137009,1.8236732838137009,1.8236732838137009,1.8236732838137009
Jared Hess,56.82188061428572,56.82188061428572,56.82188061428572,56.82188061428572,38.112827369523814,38.112827369523814,38.112827369523814,38.112827369523814,38.112827369523814
Darren Lynn Bousman,12.03795771666667,12.03795771666667,12.03795771666667,12.03795771666667,12.03795771666667,12.03795771666667,12.03795771666667,12.03795771666667,12.03795771666667
George Miller,1.2270625701851852,1.2270625701851852,1.2270625701851852,1.1594558334567902,1.1594558334567902,1.1594558334567902,1.1594558334567902,1.1594558334567902,1.1594558334567902
Larry Charles,3.1622617912901916,3.1622617912901916,3.1622617912901916,3.1622617912901916,3.1622617912901916,3.1622617912901916,3.1622617912901916,3.1622617912901916,3.1622617912901916
Sylvester Stallone,1.6904648694444446,1.6904648694444446,1.6904648694444446,1.6904648694444446,1.6904648694444446,1.6904648694444446,1.6904648694444446,1.6904648694444446,1.6904648694444446
Eli Roth,9.859681875,9.859681875,9.859681875,9.859681875,9.859681875,9.859681875,4.208572801190476,4.208572801190476,4.208572801190476
Neil Burger,2.675723166666667,2.675723166666667,2.3757679738562096,2.3757679738562096,2.3757679738562096,2.3757679738562096,2.3757679738562096,2.3757679738562096,2.3757679738562096
Tony Gilroy,1.1810666633333333,1.1810666633333333,1.1810666633333333,1.1810666633333333,1.1810666633333333,1.1810666633333333,1.1810666633333333,1.1810666633333333,1.1810666633333333
Joe Carnahan,1.6234621739393937,1.6234621739393937,1.6234621739393937,1.6234621739393937,1.6234621739393937,1.6234621739393937,1.6234621739393937,1.6234621739393937,1.6234621739393937
