,2013,2014,2015,2016,2017,2018,2019,2020,2021
Tim Robbins,1.9963642922222224,1.9963642922222224,1.9963642922222224,1.9963642922222224,1.9963642922222224,1.9963642922222224,1.9963642922222224,1.9963642922222224,1.9963642922222224
Piper Perabo,3.180629892592593,3.180629892592593,3.180629892592593,3.180629892592593,3.180629892592593,3.180629892592593,3.180629892592593,3.180629892592593,3.180629892592593
Mike Epps,5.211691181818182,5.211691181818182,5.211691181818182,5.211691181818182,5.885645653198654,5.885645653198654,5.885645653198654,5.885645653198654,5.885645653198654
Glenn Close,0.7243356477124183,0.7243356477124183,0.7243356477124183,0.7243356477124183,0.7243356477124183,0.7162403518082788,0.7162403518082788,0.7162403518082788,0.7162403518082788
Ioan Gruffudd,0.922347516993464,0.922347516993464,0.922347516993464,0.922347516993464,0.922347516993464,0.922347516993464,0.922347516993464,0.922347516993464,0.922347516993464
Orlando Jones,1.3980063516666668,1.3980063516666668,1.3980063516666668,1.3980063516666668,1.3980063516666668,1.3980063516666668,1.3980063516666668,1.3980063516666668,1.3980063516666668
Cole Hauser,1.3207793637757437,1.3207793637757437,1.3207793637757437,1.3207793637757437,1.3207793637757437,1.3207793637757437,1.3207793637757437,1.3207793637757437,1.3207793637757437
Téa Leoni,1.4382112658064514,1.4382112658064514,1.4382112658064514,1.4382112658064514,1.4382112658064514,1.4382112658064514,1.4382112658064514,1.4382112658064514,1.4382112658064514
Frances O'Connor,0.7877394866666667,0.7877394866666667,0.7877394866666667,0.7877394866666667,1.379076391111111,1.379076391111111,1.379076391111111,1.379076391111111,1.379076391111111
Mark Addy,0.6685427528653074,0.6685427528653074,0.6685427528653074,0.6685427528653074,0.6685427528653074,0.6685427528653074,0.6685427528653074,0.6685427528653074,0.6685427528653074
Billy Crystal,2.129967097826087,1.8674660052173913,1.8674660052173913,1.8674660052173913,1.8674660052173913,1.8674660052173913,1.8674660052173913,1.8674660052173913,1.8674660052173913
Josh Hartnett,1.6565096869281046,1.6565096869281046,1.6565096869281046,1.6565096869281046,1.6565096869281046,1.6565096869281046,1.6565096869281046,1.6565096869281046,1.6565096869281046
Tim Roth,1.3494150766666666,1.3494150766666666,1.3494150766666666,1.3494150766666666,2.4416163844444445,2.4416163844444445,2.4416163844444445,2.4416163844444445,2.4416163844444445
Iain Glen,1.133059056521739,1.133059056521739,1.133059056521739,1.133059056521739,1.133059056521739,0.9789566043478262,0.9789566043478262,0.9789566043478262,0.9789566043478262
Daryl Sabara,2.806921409273183,2.806921409273183,2.806921409273183,2.806921409273183,2.806921409273183,2.806921409273183,2.806921409273183,2.806921409273183,2.806921409273183
Selma Blair,2.3865372761734998,2.3865372761734998,2.3865372761734998,2.3865372761734998,2.3865372761734998,2.3865372761734998,2.3865372761734998,2.3865372761734998,2.3865372761734998
Gemma Jones,1.9336962275000005,1.9336962275000005,1.9336962275000005,1.9336962275000005,1.5201062469047624,1.5201062469047624,1.5201062469047624,1.5201062469047624,1.5201062469047624
John C. McGinley,1.5011188400455928,1.5011188400455928,1.5011188400455928,1.5011188400455928,1.5011188400455928,1.6785338933637284,1.6785338933637284,1.6785338933637284,1.6785338933637284
Rufus Sewell,1.302034915897436,1.302034915897436,1.302034915897436,1.302034915897436,1.302034915897436,1.302034915897436,1.302034915897436,1.302034915897436,1.302034915897436
Shannyn Sossamon,1.5513522009049774,1.5513522009049774,1.5513522009049774,1.9589333006033183,1.9589333006033183,1.9589333006033183,1.9589333006033183,1.9589333006033183,1.9589333006033183
Franka Potente,1.7924710689098535,1.7924710689098535,1.7924710689098535,1.7924710689098535,1.7924710689098535,1.7924710689098535,1.7924710689098535,1.7924710689098535,1.7924710689098535
Joseph Fiennes,0.755908205882353,0.755908205882353,0.7413971729411765,0.7413971729411765,1.108931998627451,1.108931998627451,1.108931998627451,1.108931998627451,1.108931998627451
Tony Shalhoub,1.938140655238095,1.9315205778510378,1.9315205778510378,1.9315205778510378,1.9315205778510378,1.9315205778510378,1.9315205778510378,1.9315205778510378,1.9315205778510378
Jennifer Love Hewitt,1.1674442996825398,1.1674442996825398,1.1674442996825398,1.1674442996825398,1.1674442996825398,1.1674442996825398,1.1674442996825398,1.1674442996825398,1.1674442996825398
Danny DeVito,1.7977045690476192,1.7977045690476192,1.7977045690476192,1.7977045690476192,1.7977045690476192,1.7977045690476192,1.7977045690476192,1.4235016872082167,1.4235016872082167
Seth Green,2.6204806304650514,2.6204806304650514,2.6204806304650514,2.6204806304650514,2.6204806304650514,2.6204806304650514,2.6204806304650514,2.6204806304650514,2.6204806304650514
Max von Sydow,0.9406936764239028,0.9406936764239028,0.9406936764239028,0.9406936764239028,0.9406936764239028,0.9406936764239028,0.9406936764239028,0.9406936764239028,0.9406936764239028
Martin Henderson,2.6901694375000003,2.6901694375000003,2.6901694375000003,2.6901694375000003,3.7183586802884614,3.7183586802884614,4.11801965352564,4.11801965352564,4.11801965352564
Brian Cox,2.4222232639529917,2.4222232639529917,2.4222232639529917,2.4222232639529917,2.4222232639529917,2.4222232639529917,2.4222232639529917,2.4222232639529917,2.4222232639529917
John Turturro,1.612587317037037,1.612587317037037,1.612587317037037,1.612587317037037,1.612587317037037,1.612587317037037,1.612587317037037,1.612587317037037,1.612587317037037
Liam Aiken,1.4152422387566137,1.4152422387566137,1.4152422387566137,1.4152422387566137,1.4152422387566137,1.4152422387566137,1.4152422387566137,1.4152422387566137,1.4152422387566137
Eve,4.242775658333334,4.242775658333334,4.242775658333334,4.242775658333334,3.7290179555555554,3.7290179555555554,3.7290179555555554,3.7290179555555554,3.7290179555555554
Hugh Laurie,0.5029657033333333,0.5029657033333333,0.5029657033333333,0.4992338408187134,0.4992338408187134,0.4992338408187134,0.4992338408187134,0.4992338408187134,0.4992338408187134
Bam Margera,8.347043550724639,8.347043550724639,8.347043550724639,8.347043550724639,8.347043550724639,8.347043550724639,8.347043550724639,8.347043550724639,8.347043550724639
Steve-O,8.347043550724639,8.347043550724639,8.347043550724639,8.347043550724639,8.347043550724639,8.347043550724639,8.347043550724639,8.347043550724639,8.347043550724639
Shad Moss,1.5279001730718953,1.5279001730718953,1.5279001730718953,1.5279001730718953,1.5279001730718953,1.5279001730718953,1.5279001730718953,1.5279001730718953,1.5279001730718953
Adam Scott,0.989140880952381,0.989140880952381,0.989140880952381,1.5723746031746033,1.5723746031746033,1.5723746031746033,1.5723746031746033,1.5723746031746033,1.5723746031746033
Daryl Hannah,2.680657297928436,2.680657297928436,2.680657297928436,2.680657297928436,2.680657297928436,2.680657297928436,2.680657297928436,2.680657297928436,2.680657297928436
Rachael Harris,2.408131428944911,2.408131428944911,2.408131428944911,2.408131428944911,2.408131428944911,2.408131428944911,2.408131428944911,2.408131428944911,2.408131428944911
Carrie-Anne Moss,2.2721402200000003,2.2721402200000003,2.2721402200000003,2.2721402200000003,2.2721402200000003,2.2721402200000003,2.2721402200000003,2.2721402200000003,2.2721402200000003
Claire Danes,1.5468697485714287,1.5468697485714287,1.5468697485714287,1.5468697485714287,1.5468697485714287,1.5468697485714287,1.5468697485714287,1.5468697485714287,1.5468697485714287
Jack Nicholson,1.6128856772222224,1.6128856772222224,1.6128856772222224,1.6128856772222224,1.6128856772222224,1.6128856772222224,1.6128856772222224,1.6128856772222224,1.6128856772222224
Luis Guzmán,1.2592737695077358,1.2592737695077358,1.2592737695077358,1.2592737695077358,1.2592737695077358,1.2592737695077358,1.2592737695077358,1.2592737695077358,1.2592737695077358
Jamie Lee Curtis,3.370596125,3.370596125,3.370596125,3.370596125,3.370596125,3.370596125,3.370596125,3.6250910333333337,3.6250910333333337
Lindsay Lohan,3.964743816470589,3.964743816470589,3.964743816470589,3.964743816470589,3.964743816470589,3.964743816470589,3.964743816470589,3.964743816470589,3.964743816470589
Kathryn Hahn,2.11626746,2.11626746,2.11626746,2.11626746,3.889566155,3.4515043295238095,3.4515043295238095,3.4515043295238095,3.4515043295238095
Sally Field,2.4036701034188033,2.4036701034188033,2.4036701034188033,2.4036701034188033,6.417446402279201,6.417446402279201,6.417446402279201,6.417446402279201,6.417446402279201
Paul Bettany,0.7591738277777779,0.7591738277777779,0.7591738277777779,0.7591738277777779,0.7591738277777779,0.7591738277777779,0.7591738277777779,0.7591738277777779,0.7591738277777779
Uma Thurman,1.8670214788259958,1.8670214788259958,1.8670214788259958,1.8670214788259958,1.8670214788259958,1.8670214788259958,1.8670214788259958,1.8670214788259958,1.8670214788259958
Jerry O'Connell,1.9052058018518518,1.9052058018518518,1.9052058018518518,1.9052058018518518,1.9052058018518518,1.9052058018518518,1.9052058018518518,1.9052058018518518,1.9052058018518518
Diego Luna,2.6514206363636363,2.6514206363636363,2.6514206363636363,2.6514206363636363,2.6561536281818183,2.0669640854545457,2.0669640854545457,2.0669640854545457,2.0669640854545457
Bonnie Hunt,2.291858222222222,2.291858222222222,2.291858222222222,2.291858222222222,2.291858222222222,2.291858222222222,2.291858222222222,2.291858222222222,2.291858222222222
Emmy Rossum,1.8261838794166667,1.8261838794166667,1.8261838794166667,1.8261838794166667,1.8261838794166667,1.8261838794166667,1.8261838794166667,1.8261838794166667,1.8261838794166667
Lauren Graham,1.5926944414906836,1.5926944414906836,1.5926944414906836,1.5926944414906836,1.846390372758495,1.846390372758495,1.846390372758495,1.846390372758495,1.846390372758495
Scott Speedman,3.1509534932659933,3.1509534932659933,3.1509534932659933,3.1509534932659933,3.1509534932659933,3.1509534932659933,3.1509534932659933,3.1509534932659933,3.1509534932659933
Monica Bellucci,4.452161716818181,4.452161716818181,4.452161716818181,4.452161716818181,4.452161716818181,4.452161716818181,4.452161716818181,4.452161716818181,4.452161716818181
Maggie Gyllenhaal,1.0318448846153847,0.8503494430769231,0.8503494430769231,0.8503494430769231,0.8503494430769231,0.8503494430769231,0.8503494430769231,0.8503494430769231,0.8503494430769231
Matthew Broderick,1.1992675488888889,1.1992675488888889,1.1992675488888889,1.1992675488888889,1.1992675488888889,1.1992675488888889,1.1992675488888889,1.1992675488888889,1.1992675488888889
Craig T. Nelson,3.4703508875000004,3.4703508875000004,3.4703508875000004,3.4703508875000004,3.4703508875000004,3.4703508875000004,3.3278701650000007,3.3278701650000007,3.3278701650000007
Holly Hunter,2.8417510000000004,2.8417510000000004,2.8417510000000004,2.8417510000000004,2.8417510000000004,5.7081882,4.819761706666667,4.819761706666667,4.819761706666667
Debra Messing,1.5493949324929974,1.5493949324929974,1.5493949324929974,1.5493949324929974,1.5493949324929974,1.5493949324929974,10.889353061055937,10.889353061055937,10.889353061055937
Patricia Clarkson,1.8110508952380953,1.8110508952380953,1.8110508952380953,1.8110508952380953,1.8110508952380953,1.8110508952380953,1.8110508952380953,1.8110508952380953,1.8110508952380953
Lucas Black,1.215860264923747,1.215860264923747,1.215860264923747,1.215860264923747,1.215860264923747,1.215860264923747,1.215860264923747,1.215860264923747,1.215860264923747
Doug Jones,0.8986760809269163,0.8986760809269163,0.8986760809269163,0.8986760809269163,0.8986760809269163,1.6963585384873603,1.6963585384873603,1.6963585384873603,1.6963585384873603
John Hurt,1.0083900981818181,1.0083900981818181,0.9145554454545454,0.9145554454545454,0.9145554454545454,0.9145554454545454,0.9145554454545454,0.9145554454545454,0.9145554454545454
Cary Elwes,17.0331784,17.0331784,17.0331784,17.0331784,17.0331784,17.0331784,17.0331784,17.0331784,17.0331784
Leigh Whannell,45.9875375,45.9875375,45.9875375,25.60469665,25.60469665,25.60469665,19.327975433333332,19.327975433333332,19.327975433333332
Chad Michael Murray,2.707272368421053,2.4045032642105264,1.895083926140351,1.895083926140351,1.895083926140351,1.895083926140351,1.895083926140351,1.895083926140351,1.895083926140351
Jennifer Coolidge,2.373887339473684,2.373887339473684,2.373887339473684,2.373887339473684,2.373887339473684,2.373887339473684,2.373887339473684,2.373887339473684,2.373887339473684
Dan Byrd,4.264237633918128,4.264237633918128,4.264237633918128,4.264237633918128,4.264237633918128,4.264237633918128,4.264237633918128,4.264237633918128,4.264237633918128
Tilda Swinton,1.4773446270370372,1.4773446270370372,1.4773446270370372,1.4773446270370372,1.4773446270370372,1.4773446270370372,1.4773446270370372,1.4773446270370372,1.4773446270370372
Georgie Henley,0.9745031552568699,0.9745031552568699,0.9745031552568699,0.9745031552568699,0.9745031552568699,0.9745031552568699,0.9745031552568699,0.9745031552568699,0.9745031552568699
Skandar Keynes,0.9745031552568699,0.9745031552568699,0.9745031552568699,0.9745031552568699,0.9745031552568699,0.9745031552568699,0.9745031552568699,0.9745031552568699,0.9745031552568699
David Schwimmer,1.7579005538697319,1.7579005538697319,1.7579005538697319,1.7579005538697319,1.7579005538697319,1.7579005538697319,1.7579005538697319,1.7579005538697319,1.7579005538697319
Amber Valletta,2.1011993047619044,2.1011993047619044,2.1011993047619044,2.1011993047619044,2.1011993047619044,2.1011993047619044,2.1011993047619044,2.1011993047619044,2.1011993047619044
Adrien Brody,1.176771945410628,1.176771945410628,1.5751989502737522,1.5751989502737522,1.5751989502737522,1.5751989502737522,1.5751989502737522,1.5751989502737522,1.5751989502737522
Michael Chiklis,1.40748504375,1.40748504375,1.607833651388889,1.607833651388889,1.607833651388889,1.607833651388889,1.607833651388889,1.607833651388889,1.607833651388889
Brad Garrett,1.6978563585714284,1.7338289857142855,1.7338289857142855,1.7338289857142855,1.7338289857142855,1.7338289857142855,1.7338289857142855,1.7338289857142855,1.7338289857142855
Peter Sarsgaard,1.1093935223255815,1.1093935223255815,1.1093935223255815,1.1093935223255815,1.1093935223255815,1.1093935223255815,1.1093935223255815,1.1093935223255815,1.1093935223255815
Jane Fonda,1.9286349069767443,1.9286349069767443,1.8303861403570592,1.8303861403570592,1.8303861403570592,1.8303861403570592,3.505800626904706,3.505800626904706,3.505800626904706
Djimon Hounsou,0.5220194336507937,0.5220194336507937,0.5220194336507937,0.5220194336507937,0.5220194336507937,0.4226321291005291,0.4226321291005291,0.4226321291005291,0.4226321291005291
George Lopez,2.368349811851852,2.368349811851852,2.368349811851852,2.368349811851852,2.368349811851852,2.368349811851852,2.368349811851852,2.368349811851852,2.368349811851852
Amber Tamblyn,1.7174253398765433,1.7174253398765433,1.7174253398765433,1.7174253398765433,1.7174253398765433,1.7174253398765433,1.7174253398765433,1.7174253398765433,1.7174253398765433
America Ferrera,1.5975420348148148,1.5975420348148148,1.5975420348148148,1.5975420348148148,1.5975420348148148,1.5975420348148148,1.5975420348148148,1.4805306201091015,1.4805306201091015
Vincent Cassel,4.932370461538462,4.932370461538462,4.932370461538462,4.932370461538462,3.7394536688034195,3.7394536688034195,3.7394536688034195,3.7394536688034195,3.7394536688034195
Larry the Cable Guy,1.495643415,1.6976736633333331,1.6976736633333331,1.6976736633333331,1.6976736633333331,1.6976736633333331,1.6976736633333331,1.6976736633333331,1.6976736633333331
Jean Reno,1.0673726092192393,1.0673726092192393,1.0673726092192393,1.0673726092192393,1.0673726092192393,1.0673726092192393,1.0673726092192393,1.0673726092192393,1.0673726092192393
Jon Favreau,1.9214129656593406,1.9214129656593406,2.233184492257742,2.233184492257742,2.233184492257742,2.233184492257742,2.233184492257742,2.233184492257742,2.233184492257742
Matt Dillon,1.6025215277777776,1.6025215277777776,1.6025215277777776,1.6025215277777776,1.6025215277777776,1.6685948985185182,1.6685948985185182,1.6685948985185182,1.6685948985185182
Kristin Chenoweth,1.4345205,1.4345205,1.4345205,5.14518275,5.14518275,4.552435012820513,4.552435012820513,4.552435012820513,4.552435012820513
Oprah Winfrey,0.9852983616246498,0.9852983616246498,0.9852983616246498,0.9852983616246498,0.9852983616246498,0.9852983616246498,0.9917942677497665,0.9917942677497665,0.9917942677497665
Matt Bomer,2.4698601875,2.4698601875,2.4698601875,3.465100938344594,2.551812378896396,2.551812378896396,2.551812378896396,2.551812378896396,2.551812378896396
Thomas Haden Church,1.304381019379845,1.304381019379845,4.462326051356589,3.9772649475710597,3.9772649475710597,3.9772649475710597,3.9772649475710597,3.9772649475710597,3.9772649475710597
Alice Braga,1.5046519666666667,1.2728117951690823,1.2728117951690823,1.2728117951690823,1.2728117951690823,1.2728117951690823,1.2728117951690823,1.2728117951690823,1.2728117951690823
Michael Cera,3.397724641666667,3.397724641666667,3.397724641666667,3.397724641666667,3.397724641666667,2.9974430277777784,2.9974430277777784,2.9974430277777784,2.9974430277777784
AnnaSophia Robb,2.7697604227249872,2.7697604227249872,2.7697604227249872,2.7697604227249872,2.7697604227249872,2.7697604227249872,2.7697604227249872,2.7697604227249872,2.7697604227249872
Ray Winstone,0.5449804091666667,0.5449804091666667,0.5449804091666667,0.45469322833333337,0.45469322833333337,0.45469322833333337,0.45469322833333337,0.45469322833333337,0.45469322833333337
Costas Mandylor,4.623282954320987,4.623282954320987,4.623282954320987,4.623282954320987,4.623282954320987,4.623282954320987,4.623282954320987,4.623282954320987,4.623282954320987
Sharon Leal,3.3425471333333334,3.3425471333333334,3.3877494222222224,3.3877494222222224,3.3877494222222224,3.3877494222222224,3.3877494222222224,3.3877494222222224,3.3877494222222224
Juliette Binoche,1.90571852,1.90571852,1.90571852,1.18800776,1.18800776,0.9149250430303031,0.9149250430303031,0.9149250430303031,0.9149250430303031
Terrence Howard,1.400684764285714,1.400684764285714,1.0338709666666666,1.0338709666666666,1.0338709666666666,1.0338709666666666,1.0338709666666666,1.0338709666666666,1.0338709666666666
Billy Burke,5.209996054054054,5.209996054054054,5.209996054054054,5.209996054054054,9.46916486376172,9.46916486376172,8.915031575841146,8.915031575841146,8.915031575841146
Ben Barnes,0.6514465189964158,0.6514465189964158,0.6514465189964158,0.49473018810287367,0.49473018810287367,0.49473018810287367,0.49473018810287367,0.49473018810287367,0.49473018810287367
Michelle Yeoh,0.7068398344827587,0.7068398344827587,0.7068398344827587,0.7068398344827587,0.6186499547413793,0.6186499547413793,2.351687980938697,2.351687980938697,2.351687980938697
Danny McBride,1.8646248129629628,1.8646248129629628,1.8646248129629628,1.8646248129629628,1.8646248129629628,1.4982791914598446,1.4982791914598446,1.4982791914598446,1.4982791914598446
Jim Sturgess,1.5073902062500002,1.5073902062500002,1.5073902062500002,1.5073902062500002,1.5073902062500002,1.0985383597222225,1.0985383597222225,1.0985383597222225,1.0985383597222225
Lake Bell,2.293647028571428,2.293647028571428,2.293647028571428,1.989072650088183,2.9633121222810104,2.9633121222810104,2.9633121222810104,2.9633121222810104,2.9633121222810104
Jamie Bell,0.7589779047930283,0.7589779047930283,0.7589779047930283,0.7589779047930283,0.7589779047930283,0.7589779047930283,0.7589779047930283,1.3090532698620188,1.3090532698620188
Frances McDormand,1.6312255945945946,1.6312255945945946,1.6312255945945946,1.1233305972972973,1.1233305972972973,1.9603035093093097,1.9603035093093097,1.9603035093093097,1.9603035093093097
Adam Sevani,2.3643213261904763,2.3643213261904763,1.686617061904762,1.686617061904762,1.686617061904762,1.686617061904762,1.686617061904762,1.686617061904762,1.686617061904762
Keri Russell,1.3762746875,1.3762746875,1.3015067231617645,1.3015067231617645,1.006404722107843,1.006404722107843,1.006404722107843,1.006404722107843,1.006404722107843
Kevin Sorbo,1.2744558666666668,1.2744558666666668,15.826160933333332,15.826160933333332,15.826160933333332,11.354492955555555,11.354492955555555,11.354492955555555,11.354492955555555
John Cho,3.175727333333333,3.5093910952380956,3.5093910952380956,3.5093910952380956,3.5093910952380956,3.5093910952380956,12.19601716955267,12.19601716955267,12.19601716955267
Rainn Wilson,1.1334372914285715,1.1334372914285715,1.1334372914285715,1.1334372914285715,1.1334372914285715,0.9418876623809525,1.00085778004884,1.00085778004884,1.00085778004884
Hank Azaria,1.2390585760606059,1.0514923332467532,1.0514923332467532,1.0514923332467532,1.0514923332467532,1.0514923332467532,1.0514923332467532,1.0514923332467532,1.0514923332467532
Maggie Grace,4.453956302222222,4.453956302222222,4.453956302222222,3.589140479259259,3.589140479259259,3.589140479259259,3.589140479259259,3.589140479259259,3.589140479259259
Jackie Earle Haley,1.3145708126373628,1.3145708126373628,1.3145708126373628,1.3145708126373628,1.498402737836673,1.498402737836673,1.498402737836673,1.498402737836673,1.498402737836673
Emma Roberts,2.086698857142857,3.075702388030888,3.075702388030888,3.075702388030888,2.727373977985504,2.727373977985504,2.727373977985504,2.727373977985504,2.727373977985504
Rashida Jones,1.8777916597222222,1.8777916597222222,1.8777916597222222,1.8777916597222222,1.8777916597222222,1.8777916597222222,2.4546208842592594,2.4546208842592594,2.4546208842592594
Mia Wasikowska,1.6709555500000004,1.6709555500000004,1.6709555500000004,1.118117047727273,0.8964728965240644,0.8964728965240644,0.8964728965240644,0.8964728965240644,0.8964728965240644
Russell Brand,2.295043951432022,2.295043951432022,2.295043951432022,2.295043951432022,2.295043951432022,2.295043951432022,2.295043951432022,2.295043951432022,2.295043951432022
Dev Patel,0.8784812466666667,0.8784812466666667,0.8784812466666667,1.610192874058957,1.610192874058957,1.610192874058957,1.610192874058957,1.610192874058957,1.610192874058957
Rooney Mara,2.1131052607142857,2.1131052607142857,2.1131052607142857,1.486710884920635,1.486710884920635,1.486710884920635,1.486710884920635,1.486710884920635,1.486710884920635
Rebecca Hall,2.4915205945945944,2.4915205945945944,1.3608718422972972,1.3608718422972972,1.3608718422972972,1.3608718422972972,1.1498957202616902,1.1498957202616902,1.1498957202616902
Zachary Gordon,3.0013429451659452,3.0013429451659452,3.0013429451659452,3.0013429451659452,3.0013429451659452,3.0013429451659452,3.0013429451659452,3.0013429451659452,3.0013429451659452
Robert Capron,3.0013429451659452,3.0013429451659452,3.0013429451659452,3.0013429451659452,3.0013429451659452,3.0013429451659452,3.0013429451659452,3.0013429451659452,3.0013429451659452
Carey Mulligan,0.7496373714285716,1.0645349666666668,1.0645349666666668,1.0495927555555555,1.0495927555555555,1.0495927555555555,1.0495927555555555,1.0495927555555555,1.0495927555555555
Jack McBrayer,0.8303955368983957,0.8303955368983957,0.8303955368983957,0.8303955368983957,0.8303955368983957,0.8037097023767084,0.8037097023767084,0.8037097023767084,0.8037097023767084
Isla Fisher,0.8139201876117497,0.8139201876117497,0.8139201876117497,0.8139201876117497,0.6668170084078331,0.6668170084078331,0.6668170084078331,0.6668170084078331,0.6668170084078331
Evangeline Lilly,0.7769864363636364,0.7769864363636364,0.7769864363636364,1.0815784604895105,1.0815784604895105,1.0815784604895105,1.1668316074045295,1.1668316074045295,1.1668316074045295
Abbie Cornish,2.935165000000001,2.935165000000001,1.7606175350000004,1.7606175350000004,1.7606175350000004,1.2673565788888892,1.2673565788888892,1.2673565788888892,1.2673565788888892
Alex Pettyfer,8.58213966547619,8.58213966547619,6.112063943650793,6.112063943650793,6.112063943650793,6.112063943650793,6.112063943650793,6.112063943650793,6.112063943650793
Lin Shaye,36.006099999999996,26.361694699999994,26.361694699999994,26.361694699999994,26.361694699999994,26.361694699999994,19.832640799999997,19.832640799999997,19.832640799999997
Cassi Davis,2.13381148,2.13381148,2.13381148,2.13381148,2.8970643149999997,2.562303836666666,2.562303836666666,2.562303836666666,2.562303836666666
Irrfan Khan,1.0904111385869566,1.0904111385869566,1.0904111385869566,1.0904111385869566,0.8795788657246377,0.8795788657246377,0.8795788657246377,0.8795788657246377,0.8795788657246377
Jemaine Clement,0.7956482400000001,0.7956482400000001,1.0363602122330098,1.0363602122330098,0.8230110224410541,0.8230110224410541,0.8230110224410541,0.8230110224410541,0.8230110224410541
Selena Gomez,1.7448593882352943,1.7448593882352943,1.7448593882352943,1.9330553816176472,1.9330553816176472,1.9330553816176472,1.986661987745098,1.986661987745098,1.986661987745098
Olivia Munn,16.245938714285714,16.245938714285714,16.245938714285714,8.187103807142856,5.863754345502645,5.863754345502645,5.863754345502645,5.863754345502645,5.863754345502645
Suraj Sharma,1.041558525,1.041558525,1.2499318025,1.2499318025,1.2499318025,1.2499318025,1.2499318025,1.8758112016666668,1.8758112016666668
Taylor Kitsch,0.6726236222222222,0.6726236222222222,0.6726236222222222,0.6726236222222222,0.6726236222222222,0.8145740713804713,0.8145740713804713,0.8145740713804713,0.8145740713804713
Dane DeHaan,5.3812645833333335,5.3812645833333335,5.3812645833333335,5.3812645833333335,5.3812645833333335,1.9387951846250313,1.9387951846250313,1.9387951846250313,1.9387951846250313
Kodi Smit-McPhee,0.9333841833333333,0.9333841833333333,1.0800614710784313,1.0800614710784313,1.0800614710784313,1.0800614710784313,0.9544016408496732,0.9544016408496732,0.9544016408496732
Common,,1.5696531866666668,1.5696531866666668,1.5696531866666668,1.5696531866666668,1.5696531866666668,1.001446991388889,1.001446991388889,1.001446991388889
William Fichtner,,0.41535867441860463,0.9724983532093023,0.9724983532093023,0.9724983532093023,0.9724983532093023,1.4138452354728681,1.4138452354728681,1.4138452354728681
Alexandra Daddario,,0.7617728222222223,0.7617728222222223,1.0862992838383838,1.0862992838383838,1.0046835128970868,1.0046835128970868,1.0046835128970868,1.0046835128970868
Jai Courtney,,0.7320565,1.253957044117647,1.0290056767235927,1.0290056767235927,1.0290056767235927,1.0290056767235927,1.0290056767235927,1.0290056767235927
David Denman,,0.4655545923076923,0.4655545923076923,0.4655545923076923,0.7613094861538461,0.7613094861538461,0.7613094861538461,1.4686751574358974,1.4686751574358974
Jane Levy,,3.1905797647058827,3.1905797647058827,3.1905797647058827,6.1012431651812244,4.156482552787483,4.156482552787483,4.156482552787483,4.156482552787483
Ansel Elgort,,,10.406029166666666,5.794737637878788,5.794737637878788,4.920274719370172,4.920274719370172,4.920274719370172,4.920274719370172
Thomas Brodie-Sangster,,,3.0125841764705883,2.1759412029893923,2.1759412029893923,2.1759412029893923,1.7626298503800248,1.7626298503800248,1.7626298503800248
Jeff Daniels,,,2.15520025,1.3737110916666666,1.1163651247474746,1.1163651247474746,1.1163651247474746,1.1163651247474746,1.1163651247474746
Rob Riggle,,,3.5008581838235293,3.5008581838235293,3.5008581838235293,3.5008581838235293,3.472127360644258,3.472127360644258,3.472127360644258
Jake Johnson,,,4.846516117647059,4.846516117647059,4.846516117647059,4.846516117647059,2.9716578765172734,2.9716578765172734,2.9716578765172734
Carmen Ejogo,,,7.995866666666667,7.995866666666667,7.995866666666667,3.7788842343434346,3.7788842343434346,3.7788842343434346,3.7788842343434346
Dylan Minnette,,,2.3912196071428573,1.885957898399015,4.261274120818199,4.261274120818199,4.261274120818199,4.261274120818199,4.261274120818199
Luke Evans,,,0.8040050714285716,0.8040050714285716,0.8040050714285716,1.977046801339286,1.977046801339286,1.5075205408928571,1.5075205408928571
Dominic Cooper,,,0.7321361417748918,0.7321361417748918,0.5867684486832613,0.5867684486832613,0.5867684486832613,0.5867684486832613,0.5867684486832613
Olivia Cooke,,,26.3602685,26.3602685,26.3602685,26.3602685,17.835779327619047,17.835779327619047,17.835779327619047
Brenton Thwaites,,,3.67133208,3.67133208,2.5217296342857143,2.5217296342857143,2.5217296342857143,2.5217296342857143,2.5217296342857143
Aaron Paul,,,0.6602672121212121,0.6602672121212121,0.9103490207070708,0.9103490207070708,0.9103490207070708,0.9103490207070708,0.9103490207070708
Karen Gillan,,,5.5390492,5.5390492,5.5390492,5.016832822222222,5.016832822222222,4.1894385374814815,4.1894385374814815
Felicity Jones,,,2.392902466666667,2.392902466666667,1.8372344688888889,1.8372344688888889,1.8372344688888889,1.8372344688888889,1.8372344688888889
Matthew Goode,,,3.74653592627785,2.655122553416003,2.655122553416003,2.655122553416003,2.655122553416003,2.655122553416003,2.655122553416003
Matthias Schoenaerts,,,0.8511419841269842,0.9354251587301587,0.9354251587301587,0.9354251587301587,0.8500636565447435,0.8500636565447435,0.8500636565447435
Jamie Dornan,,,,4.154180750000001,4.154180750000001,3.1187381022727276,2.6876906136363643,2.6876906136363643,2.6876906136363643
Eloise Mumford,,,,4.154180750000001,4.154180750000001,3.1187381022727276,2.6876906136363643,2.6876906136363643,2.6876906136363643
O'Shea Jackson Jr.,,,,5.75706375,5.75706375,5.75706375,3.6276589083333333,2.671074863888889,2.671074863888889
